DataSet,Order,Family,Genus,Species,Lat,Long,NumObs,NumPreyTypes,rare_NT,NetSpec,yInt,MF,rare_MF,sp50,Gini,SE,rare_SE,Mass,ID_MF,MMF,MSP,MLP,MassRange,RichBirds,RichMamms,RichStrigB,RichStrigNB,RichAccB,RichAccNB,NumHabs,RangeSize,fBirds,fMamms,fIns,funidBird,funidMamm,MOS,SD,Season,Temp,Seasonality,AnnPrecip,PrecipSeason,Biome,EqSplit,FairProp,efficiency,MainDiet,Climate_PCA1,Diversity_PCA1
1094,Strigiformes,Tytonidae,Tyto,Tyto alba,51.9577666565711,1.0200336447623,284,11,5.65,0.898837227526308,1.27577530849916,0.53169014084507,0.8,1,0.649803377284293,1.53388312982194,1.2926773488417,5.99973029152501,Species,3.74950407593037,1.50407739677627,5.8240217505425,333.83,115,39,4,5,7,7,2,63140525.19,0.0563380281690141,0.943661971830986,0,0.0563380281690141,0,42.5,1.36894608951441,,10.249906539917,4.73932552337646,0.0234381761401892,8.95593357086182,4,59.0468688737535,41.6526692915822,0.746497969793116,Mamms,-35.5883048712862,-66.7105557221026
1095,Strigiformes,Tytonidae,Tyto,Tyto alba,52.0331651687463,1.17482588807452,80,8,5.85,0.384926771257594,0.496665359119694,0.325,0.55,1.73684210526316,0.4375,1.72403722067475,1.52589167205734,5.99973029152501,Species,3.74950407593037,1.50407739677627,5.8240217505425,333.83,115,39,4,5,7,7,1,63140525.19,0.0375,0.9625,0,0.0375,0,42.5,1.20633589933975,,10.4306621551514,4.64982223510742,0.0233401488512754,11.6269998550415,4,59.0468688737535,41.6526692915822,0.863822284956158,Mamms,-32.9121809364305,-66.7105557221026
1096,Strigiformes,Tytonidae,Tyto,Tyto alba,-39.8333656277606,-73.2334617779652,142,4,2.12,0.73555730413825,1.22681061510248,0.54338036625638,0.8,1,0.706464867826325,0.714821778977843,0.686667574758911,5.99973029152501,Species,3.29583686600433,3.19948911106801,3.29583686600433,2.48,122,33,6,6,8,9,1,63140525.19,0,0.999699789852897,0.000300210147102972,0,0,NaN,NaN,,11.5609664916992,2.83485436439514,0.063179112970829,67.4237060546875,4,59.0468688737535,41.6526692915822,0.913831344710206,Mamms,22.6974736801997,-61.6840355197949
1097,Strigiformes,Tytonidae,Tyto,Tyto alba,-39.8333656277606,-73.2334617779652,125,4,2.32,1.55719731474187,3.80140353778839,0.8,1,1,0.741025641025641,0.582294147277206,0.521546407171302,5.99973029152501,Species,3.29583686600433,3.19948911106801,3.65996544394929,14.34,122,33,6,6,8,9,1,63140525.19,0,1,0,0,0,NaN,NaN,,11.5609664916992,2.83485436439514,0.063179112970829,67.4237060546875,4,59.0468688737535,41.6526692915822,0.619732347038921,Mamms,22.6974736801997,-61.6840355197949
1098,Strigiformes,Strigidae,Strix,Strix aluco,52.3307565464043,20.6518562231424,789,19,8.22,0.222779113240132,0.264902530675501,0.195195195195195,0.4,2.89,0.697784066503272,2.27153439231837,1.91443110084996,6.15795308726561,Species,2.66025953726586,1.50407739677627,5.8240217505425,333.83,146,62,7,6,13,7,1,9594068.11,0.029029029029029,0.820820820820821,0,0.029029029029029,0,77,1.00190125095807,,8.51381301879883,7.78686857223511,0.0228876024484634,24.5288562774658,4,12.7965369535006,15.7705847273658,0.908790550919673,Mamms,-20.3823417572976,-30.0590388386805
1099,Strigiformes,Strigidae,Strix,Strix aluco,52.3307565464043,20.6518562231424,271,16,8.53,0.252227858277142,0.28775651607008,0.255,0.6,2.8859649122807,0.577559785596482,2.28589886760228,1.92398479745993,6.15795308726561,Species,3.03158192644769,1.50407739677627,4.34380542185368,72.5,146,62,7,6,13,7,1,9594068.11,0.07,0.886,0,0.07,0,77,0.967807881919281,,8.51381301879883,7.78686857223511,0.0228876024484634,24.5288562774658,4,12.7965369535006,15.7705847273658,0.897552876503539,Mamms,-20.3823417572976,-30.0590388386805
1100,Strigiformes,Strigidae,Strix,Strix aluco,52.3307565464043,20.6518562231424,381,18,7.92,0.504404402421816,0.549690751739084,0.354354354354354,0.7,1.88181818181818,0.535242081515124,2.17373958339695,1.75339907975718,6.15795308726561,Species,3.03158192644769,1.50407739677627,5.8240217505425,333.83,146,62,7,6,13,7,1,9594068.11,0.123123123123123,0.711711711711712,0,0.0920920920920921,0,77,1.16379422947082,,8.51381301879883,7.78686857223511,0.0228876024484634,24.5288562774658,4,12.7965369535006,15.7705847273658,0.847301889957063,Mix,-20.3823417572976,-30.0590388386805
1101,Strigiformes,Strigidae,Strix,Strix aluco,52.2938154006215,20.8990486106439,350,16,8.5,0.182746460096837,0.223056198857669,0.154,0.4,3.35,0.626468576486682,2.29256450746398,1.96724578062631,6.15795308726561,Species,NaN,1.79175946922805,5.8240217505425,332.33,146,62,7,6,13,7,2,9594068.11,0.18,0.666,0,0.08,0,77,1.10160582483054,,8.48138427734375,7.82946729660034,0.0232581160962582,24.7176494598389,4,12.7965369535006,15.7705847273658,0.91924530847793,Mix,-20.1993920017952,-30.0590388386805
1106,Strigiformes,Tytonidae,Tyto,Tyto alba,45.4172296672421,8.3986234015279,1158,24,9.4,0.246043200983444,0.270263204873565,0.233160621761658,0.45,3.09473684210526,0.699511047585016,2.43735184180993,2.02103638728557,5.99973029152501,Species,1.79175946922805,1.50407739677627,5.8240217505425,333.83,183,82,7,7,12,10,2,63140525.19,0,1,0,0,0,30.45,1.11670294156003,Year round,12.2311697006226,7.45106172561646,0.051914319396019,27.6459350585938,4,59.0468688737535,41.6526692915822,0.901962622359449,Mamms,-16.8674536144229,11.0658516491087
1107,Strigiformes,Strigidae,Athene,Athene noctua,45.4172296672421,8.3986234015279,314,16,6.3,0.419962158263434,0.524113232335138,0.32484076433121,0.55,1.70512820512821,0.662022019836567,1.8693371207729,1.56293871693964,5.12942523006574,Species,3.41608599415591,1.6467336971778,5.8240217505425,333.14,183,82,7,7,12,10,2,26742298.73,0,1,0,0,0,30.45,1.20772193636144,Year round,12.2311697006226,7.45106172561646,0.051914319396019,27.6459350585938,4,23.0448185196248,25.6985138782787,0.849169557060299,Mamms,-16.8674536144229,11.0658516491087
1108,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,277,8,2.88,1.17144262235734,2.25877262223409,0.69560878243513,0.9,1,0.816159520516367,0.854156956163487,0.694792324471684,5.99973029152501,Species,4.52591050500246,1.60542989103656,7.06714080449303,1167.81,154,53,5,8,10,11,1,63140525.19,0.0249500998003992,0.975049900199601,0,0.0179640718562874,0,4.98,1.70094468393167,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.656833711100934,Mamms,-31.4027867835675,-25.2167829539696
1109,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,114,4,3.3,1.15991755614006,2.17125093550797,0.684,0.9,1,0.555563139931741,0.898475381966283,0.847474508812846,5.99973029152501,Species,4.52591050500246,1.60542989103656,4.52591050500246,87.4,154,53,5,8,10,11,1,63140525.19,0.097,0.903,0,0.097,0,NaN,NaN,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.709823737463579,Mamms,-31.4027867835675,-25.2167829539696
1110,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,34,4,2.94,2.10103538921659,6.72931537641267,0.824,1,1,0.61508120649652,0.643046834402605,0.546444072727746,5.99973029152501,Species,4.52591050500246,3.98675935154216,5.31689375212097,149.87,154,53,5,8,10,11,1,63140525.19,0.088,0.912,0,0.088,0,NaN,NaN,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.506712924456202,Mamms,-31.4027867835675,-25.2167829539696
1113,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,29,3,2.21,2.49954671881161,10.9203925936491,0.897,1,1,0.653034300791557,0.396952564061237,0.31149698115536,5.99973029152501,Species,4.52591050500246,3.98675935154216,4.52591050500246,38.5,154,53,5,8,10,11,1,63140525.19,0.034,0.966,0,0.034,0,NaN,NaN,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.392812006488236,Mamms,-31.4027867835675,-25.2167829539696
1114,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,33,3,2.43,1.08065679440202,2.07097759005841,0.697,0.95,1,0.538509627406852,0.711224126146693,0.649659351829377,5.99973029152501,Species,4.52591050500246,3.98675935154216,4.52591050500246,38.5,154,53,5,8,10,11,1,63140525.19,0.03,0.97,0,0.03,0,NaN,NaN,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.731687970176159,Mamms,-31.4027867835675,-25.2167829539696
1115,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,65,4,2.43,1.58857176888758,3.9204835941422,0.8,1,1,0.716867469879518,0.605738656516184,0.491411983528551,5.99973029152501,Species,4.52591050500246,3.46573590279973,5.31689375212097,171.75,154,53,5,8,10,11,1,63140525.19,0.015,0.985,0,0,0,NaN,NaN,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.553459648869456,Mamms,-31.4027867835675,-25.2167829539696
1116,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,399,6,3.59,1.35107179888503,2.71359540373935,0.706607929515419,0.9,1,0.736620311841551,0.924819785207176,0.86428813382012,5.99973029152501,Species,4.52591050500246,1.60542989103656,7.79254708779689,2417.5,154,53,5,8,10,11,1,63140525.19,0.13215859030837,0.86784140969163,0,0.0440528634361234,0,NaN,NaN,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.67620126314338,Mamms,-31.4027867835675,-25.2167829539696
1117,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,207,7,4.66,0.832911280319892,1.22609367463306,0.536741214057508,0.85,1,0.528845610266267,1.35962070227752,1.15614333342572,5.99973029152501,Species,4.52591050500246,1.60542989103656,5.8240217505425,333.35,154,53,5,8,10,11,1,63140525.19,0.0838658146964856,0.916134185303514,0,0.0119808306709265,0,4.98,1.43234444320191,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.751222695538782,Mamms,-31.4027867835675,-25.2167829539696
1118,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,217,7,4.37,0.728325026448571,1.08320667624233,0.515490533562823,0.75,1,0.638845401174168,1.27989258473847,1.16191742414549,5.99973029152501,Species,4.52591050500246,1.60542989103656,7.06714080449303,1167.81,154,53,5,8,10,11,1,63140525.19,0.0895008605851979,0.910499139414802,0,0.0120481927710843,0,4.98,1.55575050849715,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.787867214576166,Mamms,-31.4027867835675,-25.2167829539696
1119,Strigiformes,Tytonidae,Tyto,Tyto alba,29.860556,-95.920833,33,3,2.4,0.544900383950932,0.92367626676561,0.485,0.75,1.03092783505155,0.441747572815534,0.807094933322914,0.747228530682989,5.99973029152501,Species,4.29223867928286,1.60542989103656,4.52591050500246,87.4,154,53,5,8,10,11,1,63140525.19,0,1,0,0,0,NaN,NaN,Non-breeding,20.5399894714355,6.50628471374512,0.0350911021232605,12.0724039077759,7,59.0468688737535,41.6526692915822,0.853518234062228,Mamms,-31.4027867835675,-25.2167829539696
1121,Strigiformes,Tytonidae,Tyto,Tyto alba,14.89,-4.035,52,5,3.39,1.31948087428991,2.65345563238271,0.711538461538462,0.95,1,0.643859649122807,0.895009845344084,0.774902194228829,5.99973029152501,Species,3.90982058187295,2.83321334405622,4.671893818031,89.9,277,70,7,9,24,33,2,63140525.19,0.0192307692307692,0.980769230769231,0,0.0192307692307692,0,NaN,NaN,,29.3741970062256,3.51315689086914,0.0102660600095987,150.850555419922,9,59.0468688737535,41.6526692915822,0.634733946678708,Mamms,107.535369860892,97.927633759444
1122,Strigiformes,Tytonidae,Tyto,Tyto alba,14.89,-4.035,184,5,2.52,2.84107049079088,15.2700793045353,0.891304347826087,1,1,0.737817638266069,0.480523927571135,0.36554169824325,5.99973029152501,Species,3.90982058187295,2.83321334405622,4.671893818031,89.9,277,70,7,9,24,33,2,63140525.19,0.0108695652173913,0.989130434782609,0,0.0108695652173913,0,NaN,NaN,,29.3741970062256,3.51315689086914,0.0102660600095987,150.850555419922,9,59.0468688737535,41.6526692915822,0.39549708165188,Mamms,107.535369860892,97.927633759444
1123,Strigiformes,Tytonidae,Tyto,Tyto alba,14.89,-4.035,45,4,2.66,2.89032266730021,15.9966667048391,0.888888888888889,1,1,0.677777777777778,0.466045447841492,0.4107548531049,5.99973029152501,Species,3.90982058187295,2.30258509299405,4.671893818031,96.9,277,70,7,9,24,33,2,63140525.19,0.0444444444444444,0.955555555555555,0,0.0444444444444444,0,NaN,NaN,,29.3741970062256,3.51315689086914,0.0102660600095987,150.850555419922,9,59.0468688737535,41.6526692915822,0.419854733033184,Mamms,107.535369860892,97.927633759444
1124,Strigiformes,Tytonidae,Tyto,Tyto alba,14.89,-4.035,45,8,4.71,1.45427331065122,2.84195588056165,0.666666666666667,0.9,1,0.515359477124183,1.19624894549572,1.0002500905767,5.99973029152501,Species,3.34533224882076,1.85941811770187,3.90982058187295,43.47,277,70,7,9,24,33,2,63140525.19,0.0444444444444444,0.955555555555556,0,0.0444444444444444,0,49.89,1.40492433976646,,29.3741970062256,3.51315689086914,0.0102660600095987,150.850555419922,9,59.0468688737535,41.6526692915822,0.645452600742895,Mamms,107.535369860892,97.927633759444
1125,Strigiformes,Tytonidae,Tyto,Tyto alba,14.89,-4.035,98,7,3.68,2.25279314153113,7.56629246999243,0.795918367346939,1,1,0.680541871921182,0.820912911653553,0.695886634434291,5.99973029152501,Species,3.90982058187295,2.30258509299405,4.671893818031,96.9,277,70,7,9,24,33,2,63140525.19,0.0306122448979592,0.969387755102041,0,0.0306122448979592,0,NaN,NaN,,29.3741970062256,3.51315689086914,0.0102660600095987,150.850555419922,9,59.0468688737535,41.6526692915822,0.534100716467394,Mamms,107.535369860892,97.927633759444
1126,Strigiformes,Tytonidae,Tyto,Tyto alba,14.89,-4.035,63,6,3.26,2.07486087401484,6.44312541892321,0.80952380952381,0.95,1,0.663419913419913,0.745575158033616,0.602838565608252,5.99973029152501,Species,3.90982058187295,2.30258509299405,4.671893818031,96.9,277,70,7,9,24,33,2,63140525.19,0,1,0,0,0,NaN,NaN,,29.3741970062256,3.51315689086914,0.0102660600095987,150.850555419922,9,59.0468688737535,41.6526692915822,0.5101334453212,Mamms,107.535369860892,97.927633759444
1127,Strigiformes,Tytonidae,Tyto,Tyto alba,14.89,-4.035,58,5,2.69,3.17860376520189,21.5276294817733,0.896551724137931,1,1,0.707981220657277,0.47014538833135,0.395556247916743,5.99973029152501,Species,3.90982058187295,2.83321334405622,3.90982058187295,32.89,277,70,7,9,24,33,2,63140525.19,0,1,0,0,0,NaN,NaN,,29.3741970062256,3.51315689086914,0.0102660600095987,150.850555419922,9,59.0468688737535,41.6526692915822,0.399737020014492,Mamms,107.535369860892,97.927633759444
1128,Strigiformes,Tytonidae,Tyto,Tyto alba,16.6,-16.433333,212,11,5.51,0.677005998555832,0.920118139494106,0.452830188679245,0.85,1.15625,0.586410984848485,1.56036901301967,1.31039655364661,5.99973029152501,Species,3.23867845216438,0.693147180559945,4.671893818031,104.9,243,69,4,5,20,33,1,63140525.19,0,1,0,0,0,25.04,1.42800643845961,Breeding,24.2156677246094,2.63658690452576,0.00383891444653273,168.404235839844,7,59.0468688737535,41.6526692915822,0.767856391641636,Mamms,124.430626740675,64.909724642162
1129,Strigiformes,Tytonidae,Tyto,Tyto alba,35.688531517921,-97.9736237097088,37,5,3.81,0.616691898244147,0.913197824527742,0.486486486486487,0.7,1.05,0.533333333333333,1.21432565276696,1.10430068915133,5.99973029152501,Species,4.52591050500246,3.46573590279973,5.31689375212097,171.75,129,62,5,7,8,10,3,63140525.19,0.27027027027027,0.72972972972973,0,0,0,NaN,NaN,,15.7470436096191,9.52632904052734,0.0254498962312937,37.662467956543,8,59.0468688737535,41.6526692915822,0.825565633673458,Mix,-6.57968627739578,-46.5715260423365
1130,Strigiformes,Tytonidae,Tyto,Tyto alba,35.688531517921,-97.9736237097088,46,8,5.94,0.407322771440266,0.519189264570705,0.369565217391304,0.6,1.75,0.466845878136201,1.7259232987436,1.55714403706824,5.99973029152501,Species,NaN,1.60542989103656,5.31689375212097,198.77,129,62,5,7,8,10,3,63140525.19,0.173913043478261,0.826086956521739,0,0,0,203.75,1.39803687583388,,15.7470436096191,9.52632904052734,0.0254498962312937,37.662467956543,8,59.0468688737535,41.6526692915822,0.873960854721002,Mamms,-6.57968627739578,-46.5715260423365
1131,Strigiformes,Tytonidae,Tyto,Tyto alba,35.688531517921,-97.9736237097088,64,7,5,0.659141322998888,0.908680832780086,0.484375,0.8,1.07692307692308,0.527950310559006,1.4584543789049,1.28953581357358,5.99973029152501,Species,NaN,1.60542989103656,5.31689375212097,198.77,129,62,5,7,8,10,3,63140525.19,0.109375,0.890625,0,0,0,NaN,NaN,,15.7470436096191,9.52632904052734,0.0254498962312937,37.662467956543,8,59.0468688737535,41.6526692915822,0.801233650339016,Mamms,-6.57968627739578,-46.5715260423365
1132,Strigiformes,Tytonidae,Tyto,Tyto alba,35.688531517921,-97.9736237097088,45,7,5.65,0.385527702177747,0.50608506520445,0.333333333333333,0.6,1.625,0.402014652014652,1.67712798035839,1.49190086837398,5.99973029152501,Species,3.46573590279973,3.32934327789417,7.06714080449303,1144.87,129,62,5,7,8,10,3,63140525.19,0.333333333333333,0.666666666666667,0,0,0,NaN,NaN,,15.7470436096191,9.52632904052734,0.0254498962312937,37.662467956543,8,59.0468688737535,41.6526692915822,0.861545976938245,Mix,-6.57968627739578,-46.5715260423365
1133,Strigiformes,Tytonidae,Tyto,Tyto alba,35.688531517921,-97.9736237097088,187,12,6.24,0.445199946227957,0.561820182479676,0.347593582887701,0.6,1.55882352941176,0.638204138204138,1.79023329176422,1.53949942641309,5.99973029152501,Species,4.52591050500246,1.60542989103656,7.06714080449303,1167.81,129,62,5,7,8,10,3,63140525.19,0.283422459893048,0.705882352941177,0,0,0,203.75,1.4629463184442,,15.7470436096191,9.52632904052734,0.0254498962312937,37.662467956543,8,59.0468688737535,41.6526692915822,0.840806165586592,Mix,-6.57968627739578,-46.5715260423365
1134,Strigiformes,Tytonidae,Tyto,Tyto alba,35.688531517921,-97.9736237097088,21,4,3.69,1.26419826253986,2.33515961211061,0.666666666666667,0.9,1,0.352941176470588,0.99617823758734,0.919166560764482,5.99973029152501,Species,3.46573590279973,3.32934327789417,5.31689375212097,175.83,129,62,5,7,8,10,3,63140525.19,0.666666666666667,0.333333333333333,0,0,0,NaN,NaN,,15.7470436096191,9.52632904052734,0.0254498962312937,37.662467956543,8,59.0468688737535,41.6526692915822,0.7040042388047,Mix,-6.57968627739578,-46.5715260423365
1135,Strigiformes,Tytonidae,Tyto,Tyto alba,35.688531517921,-97.9736237097088,28,6,3.88,1.14248501601465,2.01733052678897,0.642857142857143,0.85,1,0.505952380952381,1.09015992240737,0.898377290284115,5.99973029152501,Species,3.46573590279973,3.32934327789417,4.52591050500246,64.46,129,62,5,7,8,10,3,63140525.19,0.678571428571429,0.321428571428571,0,0,0,NaN,NaN,,15.7470436096191,9.52632904052734,0.0254498962312937,37.662467956543,8,59.0468688737535,41.6526692915822,0.662600676693948,Mix,-6.57968627739578,-46.5715260423365
1137,Strigiformes,Strigidae,Athene,Athene cunicularia,47.2472559453495,-119.580016166375,258,12,7.15,0.325517250740227,0.390626820888476,0.298449612403101,0.6,2.10344827586207,0.568188547403328,2.00864734406173,1.71652669745069,5.01469371422376,Species,NaN,2.78809290877575,4.8681496457995,113.83,196,92,12,11,10,8,2,14303129.42,0,0.372093023255814,0.627906976744186,0,0,NaN,NaN,,11.1002407073975,9.59465599060059,0.00944608543068171,57.589672088623,13,27.3470432650474,25.6779754551806,0.872612431922876,Mix,12.70664785796,26.4050944771966
1138,Strigiformes,Strigidae,Bubo,Bubo scandiacus,44.4216945985552,-71.0248725225143,144,30,10.99,0.435285995572082,0.37663041071713,0.263888888888889,0.55,3,0.396455204174325,2.75649658737287,2.16040864826725,7.61518004796021,Species,5.8240217505425,2.78809290877575,7.44426034533474,1693.77,181,50,6,7,9,6,0,5773405.49,0.493055555555555,0.493055555555556,0,0.0347222222222222,0.00694444444444444,338.33,1.3282422338241,,4.57549715042114,10.3554458618164,0.0380119755864143,10.4898681640625,4,NaN,NaN,0.901302242480704,Mix,-34.8294285870457,-0.323040668955899
1139,Strigiformes,Strigidae,Bubo,Bubo scandiacus,51.8438070298297,-86.3641333993464,33,17,9.3,0.376636173536614,0.363703271455855,0.242424242424242,0.55,2.5,0.1531279178338,2.43774893710436,1.95746004663611,7.61518004796021,Species,5.8240217505425,3.27752202030093,7.12364055261423,1214.45,110,37,7,6,6,1,0,5773405.49,0.272727272727273,0.666666666666667,0.0303030303030303,0.0303030303030303,0.0909090909090909,338.33,1.3612404478358,,-0.185389921069145,13.7767610549927,0.0237390343099833,44.361629486084,6,NaN,NaN,0.877779106043602,Mix,-1.78410031480526,-72.0555981021843
1140,Strigiformes,Strigidae,Bubo,Bubo scandiacus,40.9710545471132,-77.4521579233839,81,14,7.94,0.339911333855185,0.377244776035532,0.320987654320988,0.7,2.61111111111111,0.453545628777827,2.17963889765303,1.81042513218001,7.61518004796021,Species,6.48722729319693,4.47733681447821,7.02136071170533,1032.31,168,55,7,8,8,9,0,5773405.49,0.395061728395062,0.604938271604938,0,0,0,751.72,1.17524711738961,,9.27709197998047,9.34254169464111,0.0386346764862537,11.3196783065796,4,NaN,NaN,0.873793876316401,Mix,-33.4618665884058,-11.3123421796581
1141,Strigiformes,Strigidae,Bubo,Bubo scandiacus,42.8917432855057,-75.3305141926752,25,11,7.83,0.274044166612206,0.323021110732619,0.24,0.5,2.375,0.271633864417369,2.13425532309787,1.85381941227144,7.61518004796021,Species,NaN,5.86986172534873,7.02136071170533,766.11,179,54,6,8,9,6,0,5773405.49,0.56,0.4,0,0,0,NaN,NaN,,7.81450319290161,9.70193290710449,0.043094590306282,8.30637741088867,4,NaN,NaN,0.900803296105232,Mix,-36.6259387174151,-1.06879981916739
1142,Acciptriformes,Acciptridae,Haliaeetus,Haliaeetus leucocephalus,57.7348283888411,-153.038040352911,74,9,4.56,0.640761670328606,0.920455857950531,0.452054794520548,0.7,1.12962962962963,0.617512877115526,1.35073815920162,1.13584780782223,8.45544118433979,Species,NaN,3.5374749999547,7.44426034533474,1675.64,87,34,4,4,7,3,1,NaN,0.0958904109589041,0.0410958904109589,0,0,0,NaN,NaN,Breeding,2.57384276390076,6.36940479278564,0.0545867756009102,15.3112449645996,6,NaN,NaN,0.748586879422184,Mix,-30.1596827455683,-94.9156214400726
1143,Acciptriformes,Acciptridae,Haliaeetus,Haliaeetus leucocephalus,57.7348283888411,-153.038040352911,41,18,10.22,0.239925367522952,0.24676915028534,0.219512195121951,0.5,3.5,0.239544007698572,2.57158884057645,2.1232452867011,8.45544118433979,Species,6.96275469720074,5.38210689227772,8.60816123048454,5258.69,87,34,4,4,7,3,1,NaN,0.609756097560976,0.0487804878048781,0,0.0975609756097561,0,1056.54,1.0315113239057,Breeding,2.57384276390076,6.36940479278564,0.0545867756009102,15.3112449645996,6,NaN,NaN,0.913480502696255,Mix,-30.1596827455683,-94.9156214400726
1144,Acciptriformes,Pandionidae,Pandion,Pandion haliaetus,61.5,23.833333,1432,13,5.01,1.11334151187589,1.81676975851625,0.601256983240223,0.85,1,0.766268119775685,1.34991937976639,1.13939276443663,7.30195719481159,Species,NaN,NaN,NaN,NaN,128,47,5,5,7,2,0,31298390.01,0,0,0,0,0,NaN,NaN,Breeding,4.38894271850586,8.66470146179199,0.0232256427407265,29.9679164886475,6,87.7067558042095,62.6800736388586,0.707066755656991,Mix,-15.454244565496,-51.9415114621067
1145,Acciptriformes,Pandionidae,Pandion,Pandion haliaetus,60.25,21.25,396,10,5.73,0.489970111875991,0.639976787877306,0.396464646464646,0.6,1.45555555555556,0.663478179957197,1.65339220643142,1.48068833760086,7.30195719481159,Species,NaN,NaN,NaN,NaN,139,51,5,5,11,4,0,31298390.01,0,0,0,0,0,NaN,NaN,Breeding,5.98037576675415,7.05507707595825,0.022532757371664,31.6723709106445,<undefined>,87.7067558042095,62.6800736388586,0.848184203863116,Mix,-13.5452095501462,-40.0826648856527
1146,Strigiformes,Strigidae,Strix,Strix varia,48.5654257134762,-121.422103079161,265,20,10.27,0.161246884669655,0.182588881352163,0.2,0.45,4.475,0.526939487371142,2.59738015769434,2.15909328692226,6.56736136261736,Species,5.11198778835654,2.18605127673809,7.44426034533474,1701.12,196,79,11,12,9,7,1,6628563.52,0.109433962264151,0.762264150943396,0.0377358490566038,0.0716981132075472,0,8.9,1.18953694827771,,5.2322998046875,6.04525566101074,0.0820004940032959,56.053638458252,5,12.0568296160332,15.6105863598363,0.926956996776388,Mix,10.6229671243681,22.5527498221953
1147,Strigiformes,Strigidae,Strix,Strix occidentalis,48.5654257134762,-121.422103079161,296,15,6.21,0.884034217885935,1.22096802897409,0.506756756756757,0.8,1,0.64249680715198,1.66233369478427,1.3676940598409,6.37395098964574,Species,5.11198778835654,2.18605127673809,7.44426034533474,1701.12,196,79,11,12,9,7,1,1207066.6,0.027027027027027,0.962837837837838,0.0101351351351351,0.027027027027027,0,8.9,1.39500101312837,,5.2322998046875,6.04525566101074,0.0820004940032959,56.053638458252,5,15.168697167743,15.8438551083203,0.748944993224629,Mamms,10.6229671243681,22.5527498221953
1150,Acciptriformes,Acciptridae,Accipiter,Accipiter cooperii,42.4580262041309,-84.0107677871861,27,16,10.69,0.12362198694397,0.150263307851323,0.148148148148148,0.4,4.75,0.16937564499484,2.6409469170796,2.21700231082141,6.06301747219289,Species,3.27752202030093,2.8402473707136,7.02136071170533,1103.19,173,53,7,8,10,9,2,8393137.06,0.814814814814815,0.185185185185185,0,0.0740740740740741,0,530.91,0.764936689147446,Breeding,9.08208847045898,9.85215377807617,0.030300211161375,15.8691177368164,4,18.5468790529535,19.2362922705701,0.935716940301577,Birds,-28.9757364765656,-7.0254601228372
1153,Acciptriformes,Acciptridae,Buteo,Buteo jamaicensis,42.4580262041309,-84.0107677871861,27,15,9.71,0.199451682424652,0.217716623770754,0.222222222222222,0.5,3.75,0.173333333333333,2.49949932412519,2.08105309697722,7.00411944859855,Species,6.63581531347896,3.26880819361641,6.63581531347896,735.62,173,53,7,8,10,9,2,15462822.34,0.148148148148148,0.666666666666667,0,0,0,74.8,1.02598220944491,Breeding,9.08208847045898,9.85215377807617,0.030300211161375,15.8691177368164,4,5.74640501915571,7.63884919931425,0.915490550816256,Mix,-28.9757364765656,-7.0254601228372
1154,Strigiformes,Strigidae,Athene,Athene noctua,47.104754,19.054062,221,28,9.64,0.30860608781341,0.31254690915016,0.231598363277734,0.5,2.8241105898958,0.48616061954282,2.59506355366744,2.01919155973593,5.12942523006574,Species,3.3322045101752,1.6467336971778,5.8240217505425,333.14,167,73,6,6,14,7,2,26742298.73,0.127349228990637,0.549921651067465,0.248823864931666,0,0,23.93,1.30985627548011,Breeding,11.1330280303955,8.10409069061279,0.0207865424454212,17.3512306213379,4,23.0448185196248,25.6985138782787,0.891112913001406,Mix,-27.2335582948523,-6.76765148647179
