DataSet,Order,Family,Genus,Species,Lat,Long,NumObs,NumPreyTypes,rare_NT,NetSpec,yInt,MF,rare_MF,sp50,Gini,SE,rare_SE,Mass,ID_MF,MMF,MSP,MLP,MassRange,RichBirds,RichMamms,RichStrigB,RichStrigNB,RichAccB,RichAccNB,NumHabs,RangeSize,fBirds,fMamms,fIns,funidBird,funidMamm,MOS,SD,Season,Temp,Seasonality,AnnPrecip,PrecipSeason,Biome,EqSplit,FairProp
852,Acciptriformes,Acciptridae,Accipiter,Accipiter fasciatus,-22,132,11,7,6.28,0.395370550254777,0.484625831216476,0.363636363636364,0.65,1.75,0.13961038961039,1.76776147228933,1.60986443274863,5.88237486452028,Species,NaN,NaN,NaN,NaN,148,34,2,2,10,11,2,8180196.71,0.272727272727273,0,0.545454545454546,0.181818181818182,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,15.1840462859344,13.7555650336634
853,Acciptriformes,Acciptridae,Accipiter,Accipiter fasciatus,-22,132,138,26,10.53,0.207864035890632,0.219050145114344,0.202898550724638,0.4,3.71428571428571,0.466112916817142,2.69819954388195,2.17032693166117,5.88237486452028,Species,NaN,2.31253542384721,3.57234563785798,25.5,148,34,2,2,10,11,2,8180196.71,0.27536231884058,0.0579710144927536,0.318840579710145,0.115942028985507,0,10.1,1.03160152209475,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,15.1840462859344,13.7555650336634
854,Acciptriformes,Acciptridae,Accipiter,Accipiter cirrocephalus,-22,132,99,18,6.63,0.545586755001977,0.662047112663358,0.383838383838384,0.7,1.52272727272727,0.462126717187446,1.95355735618922,1.54638943298809,5.11035995813545,Subfamily,NaN,2.48823443988067,4.79579054559674,108.96,148,34,2,2,10,11,2,5488639.45,0.96969696969697,0,0.0303030303030303,0.131313131313131,0,44.28,0.992301666518929,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,16.0636207509558,16.2313261928184
855,Acciptriformes,Acciptridae,Accipiter,Accipiter cirrocephalus,-22,132,13,4,3.78,0.369363434191035,0.584258549226657,0.384615384615385,0.65,1.375,0.3,1.26585675187274,1.17742995167363,5.11035995813545,Species,NaN,5.31811999384422,5.31811999384422,0,148,34,2,2,10,11,2,5488639.45,0.769230769230769,0,0.230769230769231,0.307692307692308,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,16.0636207509558,16.2313261928184
856,Acciptriformes,Acciptridae,Accipiter,Accipiter cirrocephalus,-22,132,140,23,9.06,0.297457471528568,0.324176269575962,0.242857142857143,0.5,2.57142857142857,0.496889073872489,2.42090547882909,1.96422447350382,5.11035995813545,Species,NaN,2.34180580614733,4.02356438016105,45.5,148,34,2,2,10,11,2,5488639.45,0.8,0,0.2,0.15,0,31.6,1.08863791007093,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,16.0636207509558,16.2313261928184
857,Acciptriformes,Acciptridae,Aquila,Aquila audax,-22,132,56,14,7.15,0.619591674664739,0.738355044683913,0.388888888888889,0.65,1.42857142857143,0.374707259953162,1.92171866467217,1.58309919530105,8.14608892949188,Species,7.51328362536041,2.70805020110221,10.7418167429406,46235,148,34,2,2,10,11,2,7679648.03,0.111111111111111,0.685185185185185,0.0555555555555556,0.0555555555555556,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,9.66943361972854,12.8749876257026
858,Acciptriformes,Acciptridae,Aquila,Aquila audax,-22,132,63,14,6.3,0.896648309995992,1.22808653610508,0.507936507936508,0.8,1,0.402185792349727,1.70385922391534,1.39909582261754,8.14608892949188,Species,7.51328362536041,6.57524319061256,10.7418167429406,45532.88,148,34,2,2,10,11,2,7679648.03,0.0317460317460317,0.873015873015873,0.0317460317460317,0.0158730158730159,0.0317460317460317,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,9.66943361972854,12.8749876257026
859,Acciptriformes,Acciptridae,Hieraaetus,Hieraaetus morphnoides,-22,132,252,30,10.73,0.1813149531254,0.193907971249913,0.162698412698413,0.45,3.96153846153846,0.522082967871877,2.77165703840903,2.18236574853095,6.6529275434013,Species,NaN,2.99573227355399,7.51328362536041,1812.22,148,34,2,2,10,11,2,7265023.22,0.119047619047619,0.0158730158730159,0.170634920634921,0.0357142857142857,0,20,0.886538348776232,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,7.9464803825287,10.1808609258024
860,Acciptriformes,Acciptridae,Hieraaetus,Hieraaetus morphnoides,-22,132,36,11,7.88,0.253609407385307,0.306271149856042,0.222222222222222,0.45,2.42857142857143,0.347821278478213,2.11909425149231,1.85683148039244,6.6529275434013,Species,NaN,NaN,NaN,NaN,148,34,2,2,10,11,2,7265023.22,0.0555555555555556,0,0.25,0.0555555555555556,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,7.9464803825287,10.1808609258024
861,Acciptriformes,Acciptridae,Hieraaetus,Hieraaetus morphnoides,-22,132,304,30,7.95,0.605533267849698,0.680149902530144,0.371710526315789,0.6,1.59090909090909,0.53682835057227,2.22129836267727,1.70525104401005,6.6529275434013,Species,NaN,2.14006616349627,10.7418167429406,46241.5,148,34,2,2,10,11,2,7265023.22,0.101973684210526,0.0493421052631579,0.529605263157895,0.0460526315789474,0,32.5,0.813976186720204,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,7.9464803825287,10.1808609258024
862,Falconiformes,Falconidae,Falco,Falco berigora,-22,132,405,39,9.87,0.262694652623801,0.270596568353536,0.217283950617284,0.4,3.08064516129032,0.581209541410408,2.6926372678651,2.06588503910298,6.37504185545812,Family,NaN,2.484906649788,10.7418167429406,46238,148,34,2,2,10,11,2,8273511.57,0.167901234567901,0.037037037037037,0.469135802469136,0.0765432098765432,0,46250,1.1013077113356,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,27.4515218618535,10.3208574531208
863,Falconiformes,Falconidae,Falco,Falco berigora,-22,132,75,16,8.16,0.315757972354551,0.350644113151043,0.266666666666667,0.5,2.38888888888889,0.446032186459489,2.27954587786061,1.8655902722925,6.37504185545812,Species,NaN,3.36695094293356,4.79579054559674,92.01,148,34,2,2,10,11,2,8273511.57,0.106666666666667,0,0.626666666666667,0.0666666666666667,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,27.4515218618535,10.3208574531208
864,Falconiformes,Falconidae,Falco,Falco berigora,-22,132,254,25,8.74,0.281607159262668,0.316879481774148,0.260869565217391,0.5,2.75,0.627611122386848,2.34793267462986,1.95727044092009,6.37504185545812,Genus,NaN,2.14006616349627,7.51328362536041,1823.72,148,34,2,2,10,11,2,8273511.57,0.118577075098814,0.0434782608695652,0.648221343873518,0.0355731225296443,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,27.4515218618535,10.3208574531208
865,Falconiformes,Falconidae,Falco,Falco longipennis,-22,132,255,27,8.35,0.731833279106232,0.772440476315137,0.392156862745098,0.65,1.859375,0.579967613775443,2.2427090819943,1.78000062302034,5.52070062891584,Species,3.36695094293356,3.36695094293356,5.65203293585412,255.88,148,34,2,2,10,11,2,7754528.46,0.701960784313725,0,0.294117647058824,0.0392156862745098,0,165.73,1.38659114956111,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,16.7857705122384,7.95414280048471
866,Falconiformes,Falconidae,Falco,Falco longipennis,-22,132,49,15,8.99,0.239387638845081,0.272056686475516,0.204081632653061,0.45,2.78571428571429,0.365104166666667,2.34978381605995,1.98860069424005,5.52070062891584,Subfamily,NaN,2.37024374146786,4.3173547713133,64.29,148,34,2,2,10,11,2,7754528.46,0.346938775510204,0,0.612244897959184,0.0408163265306122,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,16.7857705122384,7.95414280048471
867,Falconiformes,Falconidae,Falco,Falco longipennis,-22,132,334,26,8.26,0.336944160011756,0.376796608837987,0.296407185628743,0.5,2.42553191489362,0.654144630318422,2.28929288945135,1.86297633049425,5.52070062891584,Species,3.36695094293356,2.484906649788,5.31811999384422,192,148,34,2,2,10,11,2,7754528.46,0.658682634730539,0.0149700598802395,0.326347305389222,0.140718562874251,0,12,1.45697174034284,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,16.7857705122384,7.95414280048471
868,Falconiformes,Falconidae,Falco,Falco hypoleucos,-22,132,29,8,5.3,1.54661100063127,2.89844650140003,0.620689655172414,0.9,1,0.383680555555556,1.36401592549078,1.14677485164694,6.12512093192066,Species,3.36695094293356,2.48823443988067,4.79579054559674,108.96,148,34,2,2,10,11,2,5366724.85,0.931034482758621,0,0.0689655172413793,0.103448275862069,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,23.9776661703365,6.84700176160379
869,Falconiformes,Falconidae,Falco,Falco cenchroides,-22,132,320,27,8.08,0.287979758393305,0.33604402294306,0.246875,0.55,2.47272727272727,0.654324280537873,2.24552606924672,1.85673617989796,5.13855932816283,Class,NaN,2.484906649788,4.89783979995091,122,148,34,2,2,10,11,2,7685043.14,0.0625,0.015625,0.503125,0.04375,0,15,0.44075862391376,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,10.2504452250542,7.3121555088119
870,Falconiformes,Falconidae,Falco,Falco cenchroides,-22,132,578,23,6.35,0.734655561036805,0.930711052335742,0.474048442906574,0.7,1.2054794520548,0.737747192514523,1.76838287746516,1.46818518130755,5.13855932816283,Species,NaN,2.99573227355399,2.99573227355399,0,148,34,2,2,10,11,2,7685043.14,0.0173010380622837,0.00519031141868512,0.754325259515571,0.00865051903114187,0.00173010380622837,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,10.2504452250542,7.3121555088119
871,Falconiformes,Falconidae,Falco,Falco cenchroides,-22,132,780,21,6.04,0.455707014227501,0.580611794804375,0.365384615384615,0.6,1.56451612903226,0.806635805248843,1.78869549864531,1.52118847969334,5.13855932816283,Species,NaN,2.14006616349627,3.45315712059287,23.1,148,34,2,2,10,11,2,7685043.14,0.0243589743589744,0.0141025641025641,0.73974358974359,0.00384615384615385,0,NaN,NaN,Breeding,23.5785961151123,5.81664180755615,0.010674606077373,86.2205657958984,13,10.2504452250542,7.3121555088119
872,Acciptriformes,Acciptridae,Rupornis,Rupornis magnirostris,-37.65,-57.383333,482,13,4.26,1.06651319528984,1.8139779705581,0.62448132780083,0.8,1,0.794690957721957,1.19158694800369,1.0203525450324,5.59471137960184,Species,3.2188758248682,3.05870707271538,5.04342511691925,133.7,188,35,4,4,7,7,4,15043360.16,0.0020746887966805,0.950207468879668,0.012448132780083,0,0,25,1.17143421066569,Non-breeding,14.4688901901245,4.39563417434692,0.0285598803311586,18.3184471130371,8,NaN,NaN
873,Strigiformes,Tytonidae,Tyto,Tyto alba,-38.1651581020015,-57.7981807025883,232,9,4.02,0.514993103180848,0.732982414442591,0.383620689655172,0.7,1.30337078651685,0.744941956882256,1.31082207265458,1.14753633164976,5.99973029152501,Species,3.2188758248682,2.78809290877575,6.30809844150953,532.75,125,29,3,3,4,5,1,63140525.19,0,0.987068965517241,0,0,0,58,0.790776996465978,,14.324143409729,4.02677154541016,0.0291776731610298,12.112190246582,8,59.0468688737535,41.6526692915822
874,Strigiformes,Strigidae,Strix,Strix occidentalis,38.382871399786,-122.857909662789,375,16,6.93,0.322743763387268,0.394179915689073,0.298666666666667,0.55,2.20535714285714,0.730181384593149,1.97522037696608,1.71287135612367,6.37395098964574,Species,5.43733990519684,3.08190996979504,5.43733990519684,208.03,190,82,11,10,11,12,1,1207066.6,0.0986666666666667,0.781333333333333,0,0.056,0.00533333333333333,229.83,1.18495263300048,,14.3440570831299,4.83933734893799,0.0242651719599962,92.6038818359375,12,15.168697167743,15.8438551083203
875,Strigiformes,Strigidae,Strix,Strix occidentalis,33.2736559797085,-117.011963772516,296,11,5.23,0.423473137631989,0.562173605468021,0.331081081081081,0.6,1.54945054945055,0.734754180812272,1.6225837000279,1.41499998365556,6.37395098964574,Species,5.43733990519684,4.00733318523247,5.43733990519684,174.83,205,95,10,9,12,13,1,1207066.6,0.0878378378378378,0.736486486486487,0,0.0608108108108108,0,229.83,1.3982896945457,,15.8624849319458,4.73762178421021,0.014344135299325,82.6139221191406,12,15.168697167743,15.8438551083203
876,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,57,3,2.75,1.26430112363441,2.56850208300277,0.727272727272727,0.95,1,0.45273631840796,0.751687188450175,0.712555319140001,5.99973029152501,Species,NaN,4.74275584894065,4.74275584894065,0,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
877,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,233,6,3.95,1.4453204740869,2.90983663505674,0.690852010115985,0.95,1,0.651448367589972,1.01778411837982,0.872312838555223,5.99973029152501,Species,NaN,4.74275584894065,4.74275584894065,0,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
878,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,67,6,3.52,2.32345934268212,8.14423815089808,0.797979797979798,1,1,0.537142857142857,0.814913391237879,0.653624792927133,5.99973029152501,Species,NaN,2.78809290877575,4.74275584894065,98.5,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
879,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,42,7,5.81,0.343911817882807,0.450619413327283,0.31,0.55,1.79166666666667,0.315993788819876,1.72934480034924,1.54962975190028,5.99973029152501,Species,NaN,2.78809290877575,4.74275584894065,98.5,205,95,10,9,12,13,1,63140525.19,0.05,0.95,0,0.05,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
880,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,138,6,5.22,0.576596891459777,0.766130027512203,0.45,0.75,1.25,0.314449917898194,1.52085902501913,1.38531009116607,5.99973029152501,Species,NaN,2.78809290877575,4.74275584894065,98.5,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
881,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,47,4,3.1,0.668888805241239,1.06229769633339,0.518181818181818,0.75,1,0.567796610169492,0.9929532728053,0.932534012298956,5.99973029152501,Species,NaN,4.74275584894065,4.74275584894065,0,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
882,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,51,6,4.55,0.609070016773435,0.875645244423991,0.459183673469388,0.7,1.12903225806452,0.536392795460153,1.33536242836841,1.21250938435115,5.99973029152501,Species,NaN,4.74275584894065,4.74275584894065,0,205,95,10,9,12,13,1,63140525.19,0,0.979591836734694,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
883,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,255,7,3.78,0.969192426203553,1.62937422621908,0.616066035836521,0.95,1,0.724223640603903,1.0890357976723,0.953453097139843,5.99973029152501,Species,NaN,2.78809290877575,4.74275584894065,98.5,205,95,10,9,12,13,1,63140525.19,0,0.995973424602375,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
884,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,401,8,4.48,0.612089123163306,0.879384298791851,0.457717121588089,0.7,1.13279301745636,0.722810749307079,1.3384667565271,1.19804082233079,5.99973029152501,Species,NaN,2.78809290877575,6.79080564594929,873.38,205,95,10,9,12,13,1,63140525.19,0,0.990049627791563,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
885,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,350,10,5.31,0.712896869914407,0.979823888106332,0.497159090909091,0.75,1.01587301587302,0.696465938153918,1.50531740296394,1.31782749402497,5.99973029152501,Species,NaN,1.47932922708708,6.79080564594929,885.24,205,95,10,9,12,13,1,63140525.19,0.00284090909090909,0.987215909090909,0,0.00284090909090909,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
886,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,85,6,4.14,0.451015376471542,0.641020053429626,0.36734693877551,0.65,1.40625,0.605846298915606,1.34673637080134,1.21624556340413,5.99973029152501,Species,NaN,2.78809290877575,4.74275584894065,98.5,205,95,10,9,12,13,1,63140525.19,0.0102040816326531,0.969387755102041,0,0.0102040816326531,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
887,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,42,5,3.69,0.654993316641925,0.985662520706885,0.505263157894737,0.8,1,0.568836291913215,1.17003084861809,1.08004831351106,5.99973029152501,Species,4.74275584894065,2.78809290877575,4.74275584894065,98.5,205,95,10,9,12,13,1,63140525.19,0,0.978947368421052,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
888,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,57,4,3.64,0.652009121727734,0.996405106398306,0.51,0.7,1,0.364772727272727,1.13990265598777,1.04012654798311,5.99973029152501,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
889,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,55,4,2.63,1.30121811517659,2.72735552671202,0.74,0.95,1,0.672727272727273,0.712406790055778,0.636611807007507,5.99973029152501,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
890,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,271,11,6.25,0.494482349412237,0.624191099997449,0.376237623762376,0.65,1.5,0.559512088392955,1.77402772505635,1.49839984762215,5.99973029152501,Species,NaN,1.47932922708708,6.79080564594929,885.24,205,95,10,9,12,13,1,63140525.19,0,0.97029702970297,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
891,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,94,10,5.36,0.504594160581369,0.674952501313315,0.36734693877551,0.7,1.37142857142857,0.598151001540832,1.57807980896422,1.33135110232265,5.99973029152501,Species,NaN,1.47932922708708,6.79080564594929,885.24,205,95,10,9,12,13,1,63140525.19,0.0204081632653061,0.959183673469388,0,0.0204081632653061,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
892,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,130,5,4.34,0.791131810584614,1.17637802329687,0.545454545454545,0.8,1,0.411408199643494,1.25908287679365,1.13405054133437,5.99973029152501,Species,NaN,4.74275584894065,4.74275584894065,0,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
893,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,63,5,4.16,0.851951486171722,1.31852218416311,0.5625,0.8,1,0.409195402298851,1.19007630720819,1.0835814540596,5.99973029152501,Species,NaN,4.74275584894065,4.74275584894065,0,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
894,Strigiformes,Tytonidae,Tyto,Tyto alba,34.1828313713951,-116.26104395653,31,6,4.77,0.729453765887814,1.04672058466681,0.504950495049505,0.8,1,0.438095238095238,1.35379806878517,1.21864676239462,5.99973029152501,Species,NaN,4.74275584894065,4.74275584894065,0,205,95,10,9,12,13,1,63140525.19,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,59.0468688737535,41.6526692915822
895,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,66,8,4.62,0.75366728669271,1.098181939908,0.530612244897959,0.85,1,0.65864833906071,1.33640553008914,1.17922502395346,5.69228327826318,Species,NaN,1.47932922708708,4.74275584894065,110.36,205,95,10,9,12,13,1,27618929.92,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
896,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,31,3,2.38,0.674142907973025,1.14125244673741,0.55,0.9,1,0.468468468468468,0.798357325771174,0.731536671887926,5.69228327826318,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,27618929.92,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
897,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,34,5,4.6,0.362387773142835,0.52797394578343,0.353535353535354,0.65,1.55769230769231,0.342342342342342,1.44572957621082,1.34032541033899,5.69228327826318,Species,NaN,4.74275584894065,4.74275584894065,0,205,95,10,9,12,13,1,27618929.92,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
898,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,10,2,1.96,NaN,NaN,0.888888888888889,1,1,0.466666666666667,0.348832095843032,0.351474641999256,5.69228327826318,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,27618929.92,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
899,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,25,2,2,NaN,NaN,0.52,0.85,1,0.0180180180180179,0.692346967089961,0.671343830849002,5.69228327826318,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,27618929.92,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
900,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,17,2,1.73,NaN,NaN,0.936170212765957,1,1,0.546666666666667,0.237377798339679,0.205303377617927,5.69228327826318,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,27618929.92,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
901,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,29,3,2.24,1.20384013480599,2.4632779834801,0.734042553191489,0.95,1,0.6,0.623862433912966,0.589584164670185,5.69228327826318,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,27618929.92,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
902,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,46,5,3.03,0.761986570650923,1.22678859064283,0.545454545454545,0.95,1,0.647257383966245,0.985757552669676,0.839582575864198,5.69228327826318,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,27618929.92,0.0202020202020202,0.97979797979798,0,0.0202020202020202,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
903,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,127,7,3.45,1.062528817816,1.90137539011618,0.65138483389884,0.9,1,0.720260397830018,0.976071999288243,0.83450876098752,5.69228327826318,Species,NaN,6.79080564594929,6.79080564594929,0,205,95,10,9,12,13,1,27618929.92,0.0200426102738105,0.969936084589284,0,0.0200426102738105,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
904,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,496,8,3.66,1.36957968007658,2.77808140578687,0.709904310133312,0.9,1,0.818993344576828,0.938990372637212,0.828144674855205,5.69228327826318,Species,NaN,4.74275584894065,6.79080564594929,774.88,205,95,10,9,12,13,1,27618929.92,0.0101414901447616,0.987813854584117,0,0.0101414901447616,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
905,Strigiformes,Strigidae,Asio,Asio otus,34.1828313713951,-116.26104395653,75,4,3.05,0.986504883945183,1.75761463369725,0.65,0.9,1,0.629166666666667,0.865728796300886,0.798841595085488,5.69228327826318,Species,NaN,NaN,NaN,NaN,205,95,10,9,12,13,1,27618929.92,0,1,0,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,25.7863953228814,24.6605582206381
906,Strigiformes,Strigidae,Bubo,Bubo virginianus,34.1828313713951,-116.26104395653,39,8,6.51,0.288081907218968,0.373025912652141,0.26,0.55,1.92307692307692,0.369825708061002,1.85630938858082,1.66087024985089,7.362454896968,Species,NaN,4.74275584894065,6.79080564594929,774.88,205,95,10,9,12,13,1,24426738.59,0.08,0.72,0.1,0.08,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,11.9032995992574,12.9049413304668
907,Strigiformes,Strigidae,Bubo,Bubo virginianus,34.1828313713951,-116.26104395653,120,9,5.7,0.369023901561863,0.483203131160166,0.292929292929293,0.55,1.73214285714286,0.579316239316239,1.69331793164071,1.49944638739035,7.362454896968,Species,NaN,4.74275584894065,6.79080564594929,774.88,205,95,10,9,12,13,1,24426738.59,0,0.868686868686869,0.101010101010101,0,0,NaN,NaN,,18.9044971466064,7.85313844680786,0.00379073317162693,64.7001113891602,13,11.9032995992574,12.9049413304668
