DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness
1316,Tyto alba,North America,330,,BC,1.6057974292913417,6.715,88.0,47.0,23.0
1317,Tyto alba,North America,679,,BC,1.6036080000686266,6.49,88.0,47.0,23.0
1318,Tyto alba,North America,702,,BC,1.6532186340095232,6.845,88.0,47.0,23.0
1319,Tyto alba,North America,561,,BC,1.304678378307577,5.52,88.0,47.0,23.0
1320,Tyto alba,North America,350,,BC,1.3688083908919382,5.38,88.0,47.0,23.0
1321,Tyto alba,North America,108,,BC,1.3427615166827331,5.1,88.0,47.0,23.0
1322,Tyto alba,North America,110656,,BB,1.2683372692244952,5.055,93.0,47.0,22.0
1332,Tyto alba,North America,166,0.73,AA,0.3161212781452252,2.29,73.0,36.0,20.0
1333,Tyto alba,North America,612,2.21,AA,0.7407783662706173,3.755,73.0,36.0,20.0
1338,Tyto alba,North America,1112,2.54,BB,1.1915622454926769,5.19,86.0,40.0,24.0
1339,Tyto tenebricosa,Australia/Oceania,1046,,DB,1.7884830133184917,8.07,93.0,17.0,27.0
1340,Tyto tenebricosa,Australia/Oceania,292,,DB,1.6923443092141377,7.29,93.0,17.0,27.0
1341,Tyto tenebricosa,Australia/Oceania,387,,DB,1.703562089749205,7.335,93.0,17.0,27.0
1342,Tyto tenebricosa,Australia/Oceania,330,,DB,1.4765656671893674,5.98,93.0,17.0,27.0
1343,Tyto tenebricosa,Australia/Oceania,246,,DB,1.842877084432861,8.255,93.0,17.0,27.0
1349,Tyto alba,North America,87,1.85,BA,0.7886557875740894,3.485,55.0,25.0,17.0
1358,Tyto alba,Europe,468,,BA,1.4846055772580908,5.91,82.0,31.0,34.0
1359,Tyto alba,Europe,966,,BA,1.7484089045313445,6.93,82.0,31.0,34.0
1360,Tyto alba,Europe,921,,BA,1.7188602422413046,6.945,82.0,31.0,34.0
1364,Tyto alba,North America,53,1.47,BA,0.9979302525549741,4.115,45.0,18.0,14.0
1365,Tyto alba,Europe,24587,,BA,1.6270354711967838,6.535,82.0,31.0,34.0
1366,Tyto alba,South America,84,1.79,BA,1.7272999825396738,6.745,38.0,13.0,18.0
1367,Tyto alba,South America,139,1.35,BB,1.2374325852875483,4.49,41.0,14.0,18.0
1370,Tyto alba,North America,399,2.79,CA,1.3960148132526902,5.585,104.0,58.0,23.0
1371,Tyto alba,North America,409,2.51,CA,1.4417238995622657,5.12,104.0,58.0,23.0
1372,Tyto alba,Asia,32,,BB,1.55096110399987,6.195,69.0,28.0,29.0
1402,Tyto alba,North America,11616,,DA,2.0770381418293393,9.695,61.0,23.0,20.0
1408,Tyto alba,North America,93,2.07,BA,1.2112103961812348,4.815,57.0,25.0,13.0
1415,Tyto alba,North America,193,2.14,BC,1.6528541359349191,6.765,71.0,31.0,18.0
1416,Tyto alba,Europe,347,3.81,BA,1.7307325394321524,7.305,69.0,25.0,23.0
1417,Tyto alba,Europe,89,2.78,BA,1.8353525994428415,7.955,69.0,25.0,23.0
1418,Tyto alba,Europe,270,3.7,BA,1.7646498612063581,7.59,69.0,25.0,23.0
1419,Tyto alba,Europe,58,3.22,BA,1.6301104692237862,7.235,69.0,25.0,23.0
1420,Tyto alba,North America,164,2.25,BA,0.7980053948814636,3.955,44.0,17.0,13.0
1421,Tyto alba,North America,45,3.0,BA,0.7900736586128292,3.57,44.0,17.0,13.0
1422,Tyto alba,North America,13,4.33,BA,0.9747690164131897,3.69,44.0,17.0,13.0
1423,Tyto alba,North America,101,,BA,1.1833902274588868,3.885,44.0,17.0,13.0
1435,Tyto alba,Europe,423,2.88,BA,1.3822003275229822,5.68,80.0,28.0,29.0
1436,Tyto alba,Europe,67,4.47,BA,1.5241143714507976,5.885,80.0,28.0,29.0
1437,Tyto alba,Europe,1019,2.98,BC,1.3302577329705967,5.96,73.0,28.0,25.0
1438,Tyto alba,Europe,763,3.76,BC,1.4066829516734365,6.455,73.0,28.0,25.0
1443,Tyto alba,North America,1008,1.25,BA,0.07599518627428549,1.335,41.0,16.0,14.0
1445,Tyto alba,North America,1018,3.7,AA,1.6329129952591714,6.52,95.0,49.0,24.0
1453,Tyto alba,Africa,295,3.74,BB,1.413267587295251,6.42,61.0,18.0,28.0
1454,Tyto alba,Africa,499,3.74,BB,1.7919581569642817,7.815,61.0,18.0,28.0
1455,Tyto alba,Africa,75,3.74,BB,1.5500550130476274,6.75,61.0,18.0,28.0
1456,Tyto alba,Africa,110,3.74,BB,1.2991739205617503,6.005,61.0,18.0,28.0
1457,Tyto alba,Africa,91,3.74,BB,0.8432115879135869,3.665,61.0,18.0,28.0
1458,Tyto alba,Africa,208,3.74,BB,1.0385463738365832,4.735,61.0,18.0,28.0
1460,Tyto alba,South America,225,1.3,DA,1.631077011781994,6.755,130.0,22.0,44.0
1461,Tyto alba,South America,148,1.3,DA,0.8815560460054286,3.9,130.0,22.0,44.0
1462,Tyto alba,Europe,6752,3.2,B,1.6544208897830421,6.955,67.0,22.0,28.0
1466,Tyto alba,South America,164,2.71,BA,1.3025749973641176,5.155,54.0,16.0,22.0
1467,Tyto alba,South America,71,2.71,BA,1.013137170414714,4.65,54.0,16.0,22.0
1468,Tyto alba,South America,182,2.71,BA,1.6975382833104606,7.43,54.0,16.0,22.0
1469,Tyto alba,South America,58,2.71,BA,1.5453055914359475,5.82,54.0,16.0,22.0
1471,Tyto alba,North America,219,,BA,0.9341585546777631,4.78,50.0,25.0,15.0
1472,Tyto alba,North America,52,,BA,1.2967377445708033,4.775,50.0,25.0,15.0
1473,Tyto alba,North America,107,,BA,1.3652106835012854,5.49,50.0,25.0,15.0
1474,Tyto alba,North America,37,,BA,0.7490142213156302,2.875,50.0,25.0,15.0
1475,Tyto alba,North America,116,,BA,1.127727560758866,4.6,50.0,25.0,15.0
1476,Tyto alba,North America,52,,BA,0.9084980809752976,3.19,50.0,25.0,15.0
1477,Tyto alba,North America,34,,NA,0.5294011452262068,2.665,50.0,25.0,15.0
1478,Tyto alba,North America,25,,NA,0.5211795544702721,2.895,50.0,25.0,15.0
1479,Tyto alba,North America,71,,BA,1.4845646144581242,5.77,46.0,22.0,15.0
1480,Tyto alba,North America,85,,BA,1.3196886780592565,5.43,46.0,22.0,15.0
1481,Tyto alba,North America,54,,BA,0.9730792455849763,4.0,50.0,25.0,15.0
1482,Tyto alba,North America,55,,BA,0.7941907844602022,3.575,50.0,25.0,15.0
1483,Tyto alba,North America,95,,BA,1.0966325378694293,4.235,50.0,25.0,15.0
1484,Tyto alba,North America,58,,NA,1.3066073625794568,5.095,50.0,25.0,15.0
1485,Tyto alba,Europe,1426,,BA,1.5977099125792744,6.84,57.0,22.0,22.0
1486,Tyto alba,Europe,324,,BA,1.7711488426368294,7.465,57.0,22.0,22.0
1487,Tyto alba,Europe,268,,BA,1.5220412001733572,6.375,57.0,22.0,22.0
1488,Tyto alba,Europe,665,,BA,1.8771477672505272,8.17,57.0,22.0,22.0
1489,Tyto alba,Europe,606,,BA,1.5878860388522864,6.67,57.0,22.0,22.0
1490,Tyto alba,Europe,860,,BA,1.7392978649616375,7.195,57.0,22.0,22.0
1491,Tyto alba,Europe,641,,BA,1.5764600315089903,7.225,57.0,22.0,22.0
1492,Tyto alba,Europe,1295,,BA,1.61081458710555,6.4,57.0,22.0,22.0
1493,Tyto alba,Europe,357,,BA,1.81047227980243,7.91,57.0,22.0,22.0
1494,Tyto alba,Europe,1101,,BA,1.5289621311395334,6.155,57.0,22.0,22.0
1495,Tyto alba,Europe,664,,BA,1.1023155281097445,5.26,57.0,22.0,22.0
1496,Tyto alba,Europe,18,,BA,1.5599314034268181,5.92,57.0,22.0,22.0
1497,Tyto alba,Europe,38,,BA,1.4316330996874378,5.335,57.0,22.0,22.0
1498,Tyto alba,Europe,53,,BA,1.5047767538518346,5.66,57.0,22.0,22.0
1499,Tyto alba,Europe,162,,BA,1.2757121509069254,5.41,57.0,22.0,22.0
1500,Tyto alba,Europe,415,,BA,1.7632846674770024,7.39,57.0,22.0,22.0
1501,Tyto alba,Europe,1099,,BA,1.6176093047721378,7.23,57.0,22.0,22.0
1502,Tyto alba,Europe,176,,BA,1.8201678078653367,7.885,57.0,22.0,22.0
1503,Tyto alba,Europe,132,,BA,1.7188082853927793,7.205,57.0,22.0,22.0
1504,Tyto alba,Europe,204,,BA,1.4437008395654702,6.325,57.0,22.0,22.0
1505,Tyto alba,Europe,598,,BA,1.734925692132619,7.09,57.0,22.0,22.0
1506,Tyto alba,Europe,217,,BA,1.7077515710406344,7.31,57.0,22.0,22.0
1507,Tyto alba,Europe,546,,BA,1.8143284676375708,7.96,57.0,22.0,22.0
1508,Tyto alba,Europe,725,,BA,1.4499444420217134,5.74,57.0,22.0,22.0
1509,Tyto alba,Europe,625,,BA,1.6845149718925685,7.02,57.0,22.0,22.0
1510,Tyto alba,Europe,907,,BA,1.4987384727844084,6.69,57.0,22.0,22.0
1511,Tyto alba,Europe,9,,BA,0.906021095724041,3.65,57.0,22.0,22.0
1512,Tyto alba,Europe,2364,,BA,1.7133397040345755,7.235,57.0,22.0,22.0
1513,Tyto alba,Europe,356,,BA,1.4126334723130838,5.805,57.0,22.0,22.0
1515,Tyto alba,South America,259,1.79,BB,1.5307947688197705,6.08,49.0,20.0,17.0
1516,Tyto alba,South America,84,1.48,BB,1.430974982973128,5.18,49.0,20.0,17.0
1517,Tyto alba,South America,32,1.68,BB,1.7430845765421004,6.88,49.0,20.0,17.0
1518,Tyto alba,South America,138,0.65,BB,1.438492999262474,6.52,49.0,20.0,17.0
1519,Tyto alba,Asia,91,1.47,DB,1.1181251149212195,3.95,149.0,45.0,26.0
1520,Tyto alba,Asia,94,1.04,DB,0.11314508157836867,1.505,208.0,55.0,30.0
1521,Tyto alba,Asia,82,0.82,DB,0.33849608468512626,2.5,187.0,50.0,27.0
1538,Tyto alba,North America,196,,BB,1.3346854921505733,5.84,68.0,32.0,21.0
1539,Tyto alba,North America,27,,BB,1.3701184637895292,4.69,68.0,32.0,21.0
1540,Tyto alba,North America,192,,BB,1.5730991258266382,6.515,68.0,32.0,21.0
1541,Tyto alba,North America,75,,BB,1.2096311563424236,5.22,68.0,32.0,21.0
1542,Tyto alba,North America,69,,BB,1.3753649916246804,6.185,68.0,32.0,21.0
1543,Tyto alba,North America,374,,BB,1.677989315023121,7.035,68.0,32.0,21.0
1573,Tyto alba,North America,889,2.57,BB,0.5068176808347804,3.185,93.0,47.0,22.0
1574,Tyto alba,North America,509,2.57,BB,0.5666952833684153,3.475,93.0,47.0,22.0
1575,Tyto alba,North America,234,2.0,BB,1.0724827680578135,5.11,93.0,47.0,22.0
1576,Tyto alba,North America,213,1.75,BB,0.6952512862480374,3.855,93.0,47.0,22.0
1589,Tyto alba,North America,283,2.08,BC,1.7199797088697528,7.515,66.0,31.0,13.0
1618,Tyto alba,North America,865,,BA,0.8202719428965503,4.395,43.0,17.0,16.0
1619,Tyto alba,North America,250,2.75,DA,1.7133082691197798,6.935,159.0,60.0,40.0
1620,Tyto alba,Australia/Oceania,478,,CA,1.106933946774774,5.065,34.0,9.0,18.0
1625,Tyto alba,Europe,816,3.09,BA,1.7053008320805725,6.88,73.0,24.0,28.0
1626,Tyto alba,Europe,502,3.06,BA,1.7075968707314666,7.01,73.0,24.0,28.0
1627,Tyto alba,Europe,446,2.93,BA,1.7109357487432353,6.82,73.0,24.0,28.0
1628,Tyto alba,Europe,832,2.51,BA,1.5772343815104912,6.315,73.0,24.0,28.0
1629,Tyto alba,Europe,785,,BA,1.5521665797992514,6.225,73.0,24.0,28.0
1644,Tyto alba,North America,1888,3.05,BA,0.3266197504206214,2.42,53.0,26.0,19.0
1701,Tyto alba,North America,613,2.04,NA,1.379218476960479,5.855,79.0,36.0,25.0
1702,Tyto alba,South America,27,1.5,CA,1.0085761438673535,4.08,14.0,4.0,7.0
1703,Tyto alba,South America,13,1.86,CA,0.62568483182312,2.75,14.0,4.0,7.0
1704,Tyto alba,South America,63,1.8,CA,1.2749356783614916,6.105,14.0,4.0,7.0
1705,Tyto alba,South America,15,2.5,CA,0.9585119705399522,4.17,14.0,4.0,7.0
1706,Tyto alba,North America,55,0.92,BA,1.100840015663867,4.755,44.0,17.0,13.0
1723,Tyto alba,North America,34,1.62,BA,1.234673223951792,4.635,44.0,17.0,13.0
1728,Tyto alba,South America,134,3.12,BB,1.821865353503146,7.4,38.0,14.0,16.0
1732,Tyto alba,North America,29,0.73,BA,0.8468070852426421,4.045,56.0,26.0,15.0
1735,Tyto alba,North America,883,1.49,BC,1.227682823438286,5.06,57.0,27.0,12.0
1742,Tyto alba,North America,1163,,BC,1.5309816188817749,5.72,62.0,32.0,15.0
1829,Tyto alba,North America,1799,,BA,1.0419662479290945,4.495,52.0,26.0,15.0
1830,Tyto alba,North America,435,,BA,0.8783966524163671,3.91,52.0,26.0,15.0
1831,Tyto alba,North America,838,,BA,0.7917545405361439,3.81,52.0,26.0,15.0
1832,Tyto alba,North America,312,,BA,0.8239964377182115,3.66,52.0,26.0,15.0
1833,Tyto alba,North America,372,,BA,0.8631531755875761,3.955,52.0,26.0,15.0
1834,Tyto alba,North America,1434,,BA,0.8298938974843268,4.16,52.0,26.0,15.0
1835,Tyto alba,North America,776,,BA,1.1736041058005862,5.34,52.0,26.0,15.0
1836,Tyto alba,North America,215,,BA,0.8517248757675385,3.49,52.0,26.0,15.0
1837,Tyto alba,North America,469,,BA,0.9107540955700819,4.675,52.0,26.0,15.0
1838,Tyto alba,North America,1352,,BA,1.0693221766943295,4.385,52.0,26.0,15.0
1839,Tyto alba,North America,1764,,BA,1.1851432189170996,5.015,52.0,26.0,15.0
1840,Tyto alba,North America,1798,,BA,1.0364511443840585,4.44,52.0,26.0,15.0
1841,Tyto alba,North America,722,,BA,0.5176185893118393,3.145,52.0,26.0,15.0
1891,Tyto alba,Europe,225,2.35,BB,0.7142099857084078,3.495,62.0,21.0,24.0
1892,Tyto alba,North America,41,,CA,1.2333617684824965,4.265,105.0,50.0,30.0
1893,Tyto alba,North America,30,,CA,1.1203947445564961,3.485,105.0,50.0,30.0
1915,Tyto alba,Europe,2290,,B,1.482621724118956,6.63,66.0,21.0,29.0
1916,Tyto alba,Europe,133,,B,1.3044672538423692,4.655,73.0,24.0,28.0
1917,Tyto alba,Europe,126,,B,1.2301070750472554,3.95,73.0,24.0,28.0
1932,Tyto alba,Asia,132,1.389,DA,1.1513502661374897,4.48,99.0,25.0,37.0
1934,Tyto alba,Asia,140,1.573,DA,1.0367826398482989,3.91,99.0,25.0,37.0
1936,Tyto alba,Asia,151,1.171,DA,1.0278943029576348,4.165,99.0,25.0,37.0
1938,Tyto alba,Asia,1127,1.332,DA,1.5855114907426346,6.525,99.0,25.0,37.0
1939,Tyto alba,Asia,1229,1.268,DA,1.2422426376076954,4.935,99.0,25.0,37.0
1940,Tyto alba,Asia,580,1.032,DA,1.1903466950165464,4.955,99.0,25.0,37.0
1968,Tyto alba,North America,422,,BA,1.2905899767859614,4.745,106.0,59.0,25.0
1969,Tyto alba,North America,1858,,BA,1.2890777560622058,4.89,106.0,59.0,25.0
1970,Tyto alba,North America,2510,,BA,1.4841016861845904,5.765,106.0,59.0,25.0
1971,Tyto alba,North America,333,,BA,1.4754972525317749,5.715,106.0,59.0,25.0
1972,Tyto alba,North America,907,,BA,1.1260513294076568,3.995,106.0,59.0,25.0
1973,Tyto alba,North America,668,,BA,0.9751385933807962,3.83,106.0,59.0,25.0
1974,Tyto alba,North America,1727,,BA,0.7003341102711651,3.24,106.0,59.0,25.0
1975,Tyto alba,North America,1338,,BA,0.3415072216553447,2.455,106.0,59.0,25.0
1976,Tyto alba,North America,568,,BA,0.7711844992208365,4.005,106.0,59.0,25.0
1977,Tyto alba,North America,622,,BA,0.9913527268005534,4.345,106.0,59.0,25.0
1978,Tyto alba,North America,173,,BA,1.101516002531206,3.73,106.0,59.0,25.0
1999,Tyto alba,North America,4628,,BC,1.6834857143320783,6.62,57.0,31.0,13.0
2000,Tyto alba,North America,4156,,BC,1.525882685107547,6.345,57.0,31.0,13.0
2006,Tyto alba,Asia,504,4.54,NA,1.1118657153891853,3.945,60.0,23.0,20.0
2047,Tyto alba,South America,83,1.98,BB,1.6898001157728932,6.835,49.0,20.0,17.0
2048,Tyto alba,South America,68,1.94,BB,1.688322592371733,7.015,49.0,20.0,17.0
2049,Tyto alba,South America,139,1.7,BB,1.5532967836001108,6.08,49.0,20.0,17.0
2050,Tyto alba,South America,135,1.93,BB,1.7459767769251402,7.335,49.0,20.0,17.0
2055,Tyto alba,Europe,1590,,B,1.2038189330292157,5.595,60.0,24.0,21.0
2056,Tyto alba,Europe,2035,,B,1.504815141624099,6.26,60.0,24.0,21.0
2096,Tyto alba,Europe,754,,B,1.7469197439432766,7.5,63.0,24.0,22.0
2097,Tyto alba,Europe,421,,BB,1.7151754831842967,7.26,54.0,18.0,17.0
2098,Tyto alba,Europe,137,,BB,1.5480882559219626,6.355,62.0,20.0,22.0
2099,Tyto alba,Europe,319,,BB,1.0691005501474313,4.77,49.0,15.0,17.0
2100,Tyto alba,Europe,128,,BB,1.310323439549964,5.88,49.0,15.0,17.0
2101,Tyto alba,Europe,215,,BB,1.2198094922604972,5.22,49.0,15.0,17.0
2102,Tyto alba,Europe,237,,BB,1.0511785271994898,5.02,49.0,15.0,17.0
2103,Tyto alba,Europe,143,,BB,1.3935654651009082,6.27,49.0,15.0,17.0
2104,Tyto alba,Asia,755,,BB,0.9413005616244194,4.235,68.0,27.0,15.0
2105,Tyto alba,Asia,372,,BB,1.3664472451223708,5.61,68.0,27.0,15.0
2106,Tyto alba,Asia,523,,BB,1.5479128437195038,6.0,68.0,27.0,15.0
2107,Tyto alba,Asia,239,,BB,1.5444788583797433,6.455,68.0,27.0,15.0
2108,Tyto alba,Asia,457,,BB,1.6120871262488499,6.19,68.0,27.0,15.0
2109,Tyto alba,Asia,156,,BB,0.9899310696469211,4.27,60.0,23.0,20.0
2110,Tyto alba,Asia,142,,BB,1.5958215396818278,6.145,60.0,23.0,20.0
2111,Tyto alba,Asia,196,,NA,1.2219021815860676,4.605,76.0,28.0,25.0
2112,Tyto alba,Asia,18,,BB,1.2337828751495339,4.365,80.0,31.0,23.0
2113,Tyto alba,Asia,155,,BB,1.2516634438645406,4.455,80.0,31.0,23.0
2114,Tyto alba,Asia,1153,,BB,1.5148503251757568,6.535,80.0,31.0,23.0
2115,Tyto alba,Asia,1244,,BB,1.0817281473335059,4.41,80.0,31.0,23.0
2116,Tyto alba,Asia,75,,BB,0.6823323421644918,3.485,80.0,31.0,23.0
2117,Tyto alba,Asia,137,,BB,0.982596148225448,3.565,80.0,31.0,23.0
2118,Tyto alba,Asia,271,,BB,1.4387215367455826,6.195,83.0,35.0,23.0
2119,Tyto alba,Africa,66,,CA,0.20048697076472635,1.82,62.0,27.0,11.0
2120,Tyto alba,Africa,233,,CA,1.3921511840865037,5.515,62.0,27.0,11.0
2121,Tyto alba,Africa,16,,CA,1.2849093799454936,4.475,67.0,30.0,12.0
2122,Tyto alba,Africa,14,,CA,1.1830683421925163,3.88,67.0,30.0,12.0
2138,Tyto alba,Europe,5868,,BA,1.0510782635423495,5.63,81.0,32.0,30.0
2139,Tyto alba,Europe,1188,,BA,1.5241414275634406,7.135,81.0,32.0,30.0
2140,Tyto alba,Europe,1616,,BA,1.6415235433284476,7.585,81.0,32.0,30.0
2141,Tyto alba,Europe,328,,BA,0.8927240519280495,4.56,81.0,32.0,30.0
2142,Tyto alba,Europe,1296,,BA,0.4525887899182883,3.145,81.0,32.0,30.0
2148,Tyto alba,Asia,899,,CA,1.2474845588831733,5.245,80.0,31.0,23.0
2149,Tyto alba,Asia,95,,CA,1.565449586923975,7.54,84.0,36.0,25.0
2150,Tyto alba,Asia,3,,CA,1.0436356766795571,3.0,71.0,31.0,24.0
2151,Tyto alba,Asia,724,,CA,1.7058228358823788,7.14,84.0,36.0,25.0
2152,Tyto alba,Asia,18,,CA,1.3074206293827393,5.01,84.0,36.0,25.0
2153,Tyto alba,Asia,749,,CA,0.9480957731906271,4.665,84.0,36.0,25.0
2154,Tyto alba,Asia,221,,CA,1.563104134730666,7.785,84.0,36.0,25.0
2155,Tyto alba,Asia,27,,CA,2.012893709107002,9.125,84.0,36.0,25.0
2156,Tyto alba,Asia,52,,CA,1.9005194672951295,8.7,84.0,36.0,25.0
2157,Tyto alba,Asia,3,,CA,1.0487773619611118,3.0,84.0,36.0,25.0
2249,Tyto alba,South America,15,0.75,NA,1.0119704554336895,3.69,0.0,0.0,0.0
2255,Tyto alba,Asia,,,DB,0.0,0.0,0.0,0.0,0.0
2290,Tyto alba,Europe,1043,3.13,BA,1.4883542622964407,5.73,37.0,13.0,18.0
2291,Tyto alba,North America,66,4.71,BB,0.8574550776435963,4.23,79.0,42.0,21.0
2314,Tyto alba,North America,1894,0.39,BA,0.8002331733011537,3.575,79.0,36.0,25.0
2315,Tyto alba,North America,322,0.39,BA,1.2449736282673285,4.395,79.0,36.0,25.0
2316,Tyto alba,North America,8013,0.39,NA,0.6974052376061539,4.015,79.0,36.0,25.0
2317,Tyto alba,North America,9866,0.39,AA,0.9695798629496732,4.765,79.0,36.0,25.0
2318,Tyto alba,North America,10154,0.39,AA,0.785945927870772,3.84,79.0,36.0,25.0
2319,Tyto soumagnei,Africa,30,,DA,1.0395810766189366,3.62,103.0,15.0,20.0
2320,Tyto soumagnei,Africa,90,3.6,DA,1.4676172107453138,5.575,103.0,15.0,20.0
2321,Tyto soumagnei,Africa,52,,DA,1.6985323666235375,6.835,103.0,15.0,20.0
2326,Tyto alba,Asia,1243,2.46,BB,1.6038144238923129,6.31,80.0,31.0,23.0
2327,Tyto alba,Asia,1137,3.38,BB,1.2554099041440399,4.995,80.0,31.0,23.0
2328,Tyto alba,Asia,1164,3.35,BB,1.3296329144407133,4.9,80.0,31.0,23.0
2329,Tyto alba,South America,2458,,BA,0.9227326557624732,3.695,54.0,16.0,22.0
2330,Tyto alba,South America,1804,,BA,0.7194269099604456,3.32,54.0,16.0,22.0
2331,Tyto alba,South America,3554,,BA,0.6898427507774345,2.93,50.0,13.0,20.0
2332,Tyto alba,South America,2563,,BA,0.7092662919776878,3.05,50.0,13.0,20.0
2333,Tyto alba,South America,2544,,BA,0.8563146736515397,3.135,35.0,12.0,17.0
2334,Tyto alba,South America,1441,,BA,0.9042232160642968,3.075,35.0,12.0,17.0
2335,Tyto alba,South America,3706,,BA,0.6144825405320713,3.39,37.0,16.0,13.0
2336,Tyto alba,South America,2044,,BA,0.6098730600091333,3.215,37.0,16.0,13.0
2351,Tyto alba,South America,259,,DB,1.4169531315276742,5.57,184.0,29.0,54.0
2352,Tyto alba,Europe,1833,1.96,BA,1.4073874220709464,6.47,67.0,26.0,21.0
2353,Tyto alba,Europe,547,3.44,BA,1.223905641567161,5.455,67.0,26.0,21.0
2354,Tyto alba,Asia,2428,,BB,0.9826022383414553,3.695,80.0,31.0,23.0
2358,Tyto alba,South America,325,0.63,DB,1.8128131977369393,8.625,278.0,62.0,73.0
2360,Tyto alba,Asia,207,1.4,BB,1.0681218073618408,3.98,83.0,35.0,23.0
2361,Tyto alba,Asia,504,2.0,BB,1.112564538018731,3.995,83.0,35.0,23.0
2379,Tyto tenebricosa,Australia/Oceania,972,1.26,BA,1.2284016506449114,4.78,56.0,6.0,24.0
2391,Tyto alba,North America,55,2.04,BB,1.397814238622669,6.07,99.0,55.0,20.0
2392,Tyto alba,North America,17,1.13,BB,1.6640537492552039,6.315,99.0,55.0,20.0
2393,Tyto alba,North America,56,2.91,BB,0.8428564382627247,3.82,99.0,55.0,20.0
2394,Tyto alba,North America,12,1.7,BB,1.13858052707373,4.53,99.0,55.0,20.0
2411,Tyto alba,Europe,486,,BB,1.4831380316939906,5.835,83.0,34.0,33.0
2412,Tyto alba,Europe,116,,BB,0.925377939159364,4.02,83.0,34.0,33.0
2413,Tyto alba,Europe,296,,BB,0.7467909588727736,3.705,82.0,30.0,33.0
2414,Tyto alba,Europe,463,,BB,1.4890830436509859,6.12,82.0,30.0,33.0
2415,Tyto alba,Europe,152,,BB,1.5946342544741632,6.85,62.0,20.0,22.0
2416,Tyto alba,Europe,95,,BB,1.4389993942389274,5.715,62.0,20.0,22.0
2417,Tyto alba,Europe,106,,BB,1.2811532202250129,5.62,49.0,15.0,17.0
2436,Tyto alba,Europe,98,,BB,1.3551722947712157,5.305,83.0,34.0,33.0
2437,Tyto alba,Europe,178,,BB,1.4715017446631433,5.47,83.0,34.0,33.0
2438,Tyto alba,Europe,338,,BB,1.3511959194329883,5.27,83.0,34.0,33.0
2439,Tyto alba,Europe,281,,BB,1.2021833913129203,4.27,83.0,34.0,33.0
2440,Tyto alba,Europe,934,,BB,1.2811510060113889,4.54,83.0,34.0,33.0
2441,Tyto alba,Europe,134,,BB,1.1764971518404759,4.02,83.0,34.0,33.0
2461,Tyto alba,South America,158,1.98,BA,1.5745837260972368,6.41,241.0,55.0,60.0
2478,Tyto alba,North America,287,3.04,BA,1.7726810982189414,8.02,69.0,36.0,13.0
2479,Tyto alba,North America,319,3.04,BA,1.7560840661707322,7.905,69.0,36.0,13.0
2480,Tyto alba,North America,245,3.04,BA,1.2718597488833803,5.455,69.0,36.0,13.0
2481,Tyto alba,North America,291,,BA,1.6191753759370413,6.79,69.0,36.0,13.0
2486,Tyto alba,South America,275,1.85,CA,1.750434404660927,7.435,22.0,8.0,11.0
2494,Tyto alba,North America,81,1.31,DB,1.0056804411469857,4.26,33.0,10.0,14.0
2566,Tyto soumagnei,Africa,24,,DB,1.531796701622651,5.605,82.0,16.0,19.0
2567,Tyto soumagnei,Africa,78,,DB,1.0926876626778428,4.18,82.0,16.0,19.0
2568,Tyto soumagnei,Africa,9,,DB,1.355708929194756,4.72,82.0,16.0,19.0
2569,Tyto alba,Europe,7155,,BA,0.7064918603234145,3.49,78.0,28.0,25.0
2588,Tyto alba,Europe,787,,BB,1.1658704798366903,5.7,52.0,16.0,23.0
2589,Tyto alba,Europe,117,,BB,0.8209351756031483,4.435,52.0,16.0,23.0
2590,Tyto alba,Europe,32,,BB,0.8881828792771082,3.635,52.0,16.0,23.0
2591,Tyto alba,Europe,227,,BB,1.7451739060158225,7.31,52.0,16.0,23.0
2592,Tyto alba,Europe,82,,BB,1.6476045532276975,6.96,52.0,16.0,23.0
2610,Tyto alba,Europe,2767,,BB,1.4815711115260661,6.47,52.0,16.0,23.0
2611,Tyto alba,North America,167,2.92,DA,2.3180307871023347,11.94,29.0,5.0,15.0
2617,Tyto alba,Australia/Oceania,241,3.17,CA,1.4577439996655386,6.235,34.0,9.0,18.0
2618,Tyto alba,Australia/Oceania,177,12.64,CA,0.622508485444173,3.68,34.0,9.0,18.0
2619,Tyto alba,Australia/Oceania,894,10.04,CA,1.0697903951138554,5.345,34.0,9.0,18.0
2620,Tyto alba,Australia/Oceania,383,4.26,CA,1.8303303673918339,8.1,34.0,9.0,18.0
2621,Tyto alba,Australia/Oceania,373,3.69,CA,1.896005927381967,8.76,34.0,9.0,18.0
2622,Tyto alba,Australia/Oceania,259,3.75,CA,1.96158388446105,9.19,34.0,9.0,18.0
2623,Tyto alba,Australia/Oceania,309,4.18,CA,2.0214238814159753,9.095,34.0,9.0,18.0
2624,Tyto alba,Australia/Oceania,430,4.06,CA,1.9396220720486528,8.635,34.0,9.0,18.0
2633,Tyto alba,Australia/Oceania,281,3.19,DA,1.1346377312156344,3.945,43.0,7.0,16.0
2634,Tyto alba,Australia/Oceania,119,2.98,CA,0.8706285631706119,3.785,35.0,5.0,15.0
2635,Tyto alba,Australia/Oceania,44,1.47,DA,0.5746706617351802,2.94,47.0,11.0,22.0
