DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness
1518,Tyto alba,South America,138,0.65,BB,1.5523432730947866,8.78,49.0,20.0,17.0
1519,Tyto alba,Asia,91,1.47,DB,1.1748896305601257,4.6,149.0,45.0,26.0
1520,Tyto alba,Asia,94,1.04,DB,0.14500558187914153,2.065,208.0,55.0,30.0
1521,Tyto alba,Asia,82,0.82,DB,0.4024794571514026,3.905,187.0,50.0,27.0
1538,Tyto alba,North America,196,,BB,1.4602033487147856,8.33,68.0,32.0,21.0
1539,Tyto alba,North America,27,,BB,1.4312885623484386,4.965,68.0,32.0,21.0
1540,Tyto alba,North America,192,,BB,1.7236883913626064,9.035,68.0,32.0,21.0
1541,Tyto alba,North America,75,,BB,1.3422102896992911,7.14,68.0,32.0,21.0
1542,Tyto alba,North America,69,,BB,1.5360935855144928,8.97,68.0,32.0,21.0
1543,Tyto alba,North America,374,,BB,1.8130725664539025,9.51,68.0,32.0,21.0
1573,Tyto alba,North America,889,2.57,BB,0.6296657122378628,5.49,93.0,47.0,22.0
1574,Tyto alba,North America,509,2.57,BB,0.6612315870669443,5.695,93.0,47.0,22.0
1575,Tyto alba,North America,234,2.0,BB,1.191441235026449,7.295,93.0,47.0,22.0
1576,Tyto alba,North America,213,1.75,BB,0.7538007166334879,5.53,93.0,47.0,22.0
1589,Tyto alba,North America,283,2.08,BC,1.9234753528335313,10.655,66.0,31.0,13.0
1618,Tyto alba,North America,865,,BA,0.9581021000002063,7.49,43.0,17.0,16.0
1619,Tyto alba,North America,250,2.75,DA,1.816732373364996,8.31,159.0,60.0,40.0
1620,Tyto alba,Australia/Oceania,478,,CA,1.2718884033872102,7.25,34.0,9.0,18.0
1625,Tyto alba,Europe,816,3.09,BA,1.84807920502819,8.625,73.0,24.0,28.0
1626,Tyto alba,Europe,502,3.06,BA,1.827405512543116,8.55,73.0,24.0,28.0
1627,Tyto alba,Europe,446,2.93,BA,1.828124795974499,8.19,73.0,24.0,28.0
1628,Tyto alba,Europe,832,2.51,BA,1.6750249528782302,7.745,73.0,24.0,28.0
1629,Tyto alba,Europe,785,,BA,1.703092852430855,7.98,73.0,24.0,28.0
1644,Tyto alba,North America,1888,3.05,BA,0.3790631723155096,3.76,53.0,26.0,19.0
1701,Tyto alba,North America,613,2.04,NA,1.5322355635523928,8.275,79.0,36.0,25.0
1702,Tyto alba,South America,27,1.5,CA,1.1111735050310383,5.43,14.0,4.0,7.0
1703,Tyto alba,South America,13,1.86,CA,0.6690948301130076,2.97,14.0,4.0,7.0
1704,Tyto alba,South America,63,1.8,CA,1.4365405666311148,8.74,14.0,4.0,7.0
1705,Tyto alba,South America,15,2.5,CA,1.035987301001057,4.865,14.0,4.0,7.0
1706,Tyto alba,North America,55,0.92,BA,1.1893240656663848,6.34,44.0,17.0,13.0
1723,Tyto alba,North America,34,1.62,BA,1.3336879998631814,5.535,44.0,17.0,13.0
1728,Tyto alba,South America,134,3.12,BB,1.953792780373594,8.95,38.0,14.0,16.0
1732,Tyto alba,North America,29,0.73,BA,0.923098811516448,5.365,56.0,26.0,15.0
1735,Tyto alba,North America,883,1.49,BC,1.3116547283526085,6.34,57.0,27.0,12.0
1742,Tyto alba,North America,1163,,BC,1.6310875640183642,7.34,62.0,32.0,15.0
1829,Tyto alba,North America,1799,,BA,1.1755970232054898,6.765,52.0,26.0,15.0
1830,Tyto alba,North America,435,,BA,0.9773431656418455,5.565,52.0,26.0,15.0
1831,Tyto alba,North America,838,,BA,0.8863761570420404,5.595,52.0,26.0,15.0
1832,Tyto alba,North America,312,,BA,0.9059097702220653,5.24,52.0,26.0,15.0
1833,Tyto alba,North America,372,,BA,0.9327673459737379,5.475,52.0,26.0,15.0
1834,Tyto alba,North America,1434,,BA,0.97303889571548,6.495,52.0,26.0,15.0
1835,Tyto alba,North America,776,,BA,1.3107703365163585,7.94,52.0,26.0,15.0
1836,Tyto alba,North America,215,,BA,0.9281000834227113,4.965,52.0,26.0,15.0
1837,Tyto alba,North America,469,,BA,1.011877415607705,6.97,52.0,26.0,15.0
1838,Tyto alba,North America,1352,,BA,1.21207580921355,6.58,52.0,26.0,15.0
1839,Tyto alba,North America,1764,,BA,1.2833571517504943,7.195,52.0,26.0,15.0
1840,Tyto alba,North America,1798,,BA,1.177469376738178,6.855,52.0,26.0,15.0
1841,Tyto alba,North America,722,,BA,0.623292555574584,4.9,52.0,26.0,15.0
1891,Tyto alba,Europe,225,2.35,BB,0.7843755052933413,4.45,62.0,21.0,24.0
1892,Tyto alba,North America,41,,CA,1.311909111905108,4.68,105.0,50.0,30.0
1893,Tyto alba,North America,30,,CA,1.165538041047607,3.76,105.0,50.0,30.0
1915,Tyto alba,Europe,2290,,B,1.665825181854971,9.965,66.0,21.0,29.0
1916,Tyto alba,Europe,133,,B,1.3591970605842563,5.52,73.0,24.0,28.0
1917,Tyto alba,Europe,126,,B,1.2928460707168778,4.0,73.0,24.0,28.0
1932,Tyto alba,Asia,132,1.389,DA,1.2643240596696637,5.98,99.0,25.0,37.0
1934,Tyto alba,Asia,140,1.573,DA,1.1112922673954322,4.97,99.0,25.0,37.0
1936,Tyto alba,Asia,151,1.171,DA,1.1237922774363696,5.455,99.0,25.0,37.0
1938,Tyto alba,Asia,1127,1.332,DA,1.7364327354917786,8.855,99.0,25.0,37.0
1939,Tyto alba,Asia,1229,1.268,DA,1.3612274021452766,6.755,99.0,25.0,37.0
1940,Tyto alba,Asia,580,1.032,DA,1.3063205869967824,6.685,99.0,25.0,37.0
1968,Tyto alba,North America,422,,BA,1.386593896725318,5.915,106.0,59.0,25.0
1969,Tyto alba,North America,1858,,BA,1.3757718153400038,6.225,106.0,59.0,25.0
1970,Tyto alba,North America,2510,,BA,1.5967150850843437,7.29,106.0,59.0,25.0
1971,Tyto alba,North America,333,,BA,1.5796834597690035,7.025,106.0,59.0,25.0
1972,Tyto alba,North America,907,,BA,1.2241386976740143,4.895,106.0,59.0,25.0
1973,Tyto alba,North America,668,,BA,1.0370619708658202,5.06,106.0,59.0,25.0
1974,Tyto alba,North America,1727,,BA,0.7768715277564157,3.93,106.0,59.0,25.0
1975,Tyto alba,North America,1338,,BA,0.42616966273745327,3.74,106.0,59.0,25.0
1976,Tyto alba,North America,568,,BA,0.8809077972836277,5.72,106.0,59.0,25.0
1977,Tyto alba,North America,622,,BA,1.0797425723942717,5.64,106.0,59.0,25.0
1978,Tyto alba,North America,173,,BA,1.155464327385888,4.26,106.0,59.0,25.0
1999,Tyto alba,North America,4628,,BC,1.8340622706166614,8.925,57.0,31.0,13.0
2000,Tyto alba,North America,4156,,BC,1.6503460113625885,8.405,57.0,31.0,13.0
2006,Tyto alba,Asia,504,4.54,NA,1.1831594468365003,4.76,60.0,23.0,20.0
2047,Tyto alba,South America,83,1.98,BB,1.8347108511603027,8.665,49.0,20.0,17.0
2048,Tyto alba,South America,68,1.94,BB,1.838459933779785,8.795,49.0,20.0,17.0
2049,Tyto alba,South America,139,1.7,BB,1.675721432740258,8.045,49.0,20.0,17.0
2050,Tyto alba,South America,135,1.93,BB,1.8869886751338805,9.52,49.0,20.0,17.0
2055,Tyto alba,Europe,1590,,B,1.334208581845596,8.225,60.0,24.0,21.0
2056,Tyto alba,Europe,2035,,B,1.6396364126872323,9.045,60.0,24.0,21.0
2096,Tyto alba,Europe,754,,B,1.9149948591476207,9.715,63.0,24.0,22.0
2097,Tyto alba,Europe,421,,BB,1.8580865563681568,9.385,54.0,18.0,17.0
2098,Tyto alba,Europe,137,,BB,1.6765431961309805,7.72,62.0,20.0,22.0
2099,Tyto alba,Europe,319,,BB,1.1674653550477034,6.02,49.0,15.0,17.0
2100,Tyto alba,Europe,128,,BB,1.4669340465993372,8.375,49.0,15.0,17.0
2101,Tyto alba,Europe,215,,BB,1.3303090819030101,7.205,49.0,15.0,17.0
2102,Tyto alba,Europe,237,,BB,1.1619789685887434,6.975,49.0,15.0,17.0
2103,Tyto alba,Europe,143,,BB,1.5557818978176565,8.5,49.0,15.0,17.0
2104,Tyto alba,Asia,755,,BB,1.0134550313648463,5.93,68.0,27.0,15.0
2105,Tyto alba,Asia,372,,BB,1.5189825576606353,7.945,68.0,27.0,15.0
2106,Tyto alba,Asia,523,,BB,1.6880167114490177,7.98,68.0,27.0,15.0
2107,Tyto alba,Asia,239,,BB,1.6901640063695544,8.585,68.0,27.0,15.0
2108,Tyto alba,Asia,457,,BB,1.7283889810799673,8.005,68.0,27.0,15.0
2109,Tyto alba,Asia,156,,BB,1.104185474797614,5.97,60.0,23.0,20.0
2110,Tyto alba,Asia,142,,BB,1.7004614874675834,7.335,60.0,23.0,20.0
2111,Tyto alba,Asia,196,,NA,1.3323753518475132,5.87,76.0,28.0,25.0
2112,Tyto alba,Asia,18,,BB,1.2879794555260977,4.875,80.0,31.0,23.0
2113,Tyto alba,Asia,155,,BB,1.342729460151489,5.96,80.0,31.0,23.0
2114,Tyto alba,Asia,1153,,BB,1.7036498980471282,9.785,80.0,31.0,23.0
2115,Tyto alba,Asia,1244,,BB,1.2144067463921375,6.665,80.0,31.0,23.0
2116,Tyto alba,Asia,75,,BB,0.7179300284180192,4.785,80.0,31.0,23.0
2117,Tyto alba,Asia,137,,BB,1.0724004056273588,4.61,80.0,31.0,23.0
2118,Tyto alba,Asia,271,,BB,1.5664189371111286,8.38,83.0,35.0,23.0
2119,Tyto alba,Africa,66,,CA,0.2445342872226065,2.49,62.0,27.0,11.0
2120,Tyto alba,Africa,233,,CA,1.5145820096341631,7.055,62.0,27.0,11.0
2121,Tyto alba,Africa,16,,CA,1.3695666167599603,4.95,67.0,30.0,12.0
2122,Tyto alba,Africa,14,,CA,1.2476985950334927,4.0,67.0,30.0,12.0
2138,Tyto alba,Europe,5868,,BA,1.198988721217384,8.955,81.0,32.0,30.0
2139,Tyto alba,Europe,1188,,BA,1.7265124047498117,11.08,81.0,32.0,30.0
2140,Tyto alba,Europe,1616,,BA,1.8152375795525701,11.205,81.0,32.0,30.0
2141,Tyto alba,Europe,328,,BA,1.0330604660712153,6.92,81.0,32.0,30.0
2142,Tyto alba,Europe,1296,,BA,0.5603293309197163,5.62,81.0,32.0,30.0
2148,Tyto alba,Asia,899,,CA,1.3939987418730766,8.18,80.0,31.0,23.0
2149,Tyto alba,Asia,95,,CA,1.7432954762741832,11.53,84.0,36.0,25.0
2150,Tyto alba,Asia,3,,CA,1.0776686283467347,3.0,71.0,31.0,24.0
2151,Tyto alba,Asia,724,,CA,1.8651955004693628,10.495,84.0,36.0,25.0
2152,Tyto alba,Asia,18,,CA,1.380892161381287,5.83,84.0,36.0,25.0
2153,Tyto alba,Asia,749,,CA,1.0590757754709776,6.99,84.0,36.0,25.0
2154,Tyto alba,Asia,221,,CA,1.773909159489265,12.495,84.0,36.0,25.0
2155,Tyto alba,Asia,27,,CA,2.2346110458627497,12.51,84.0,36.0,25.0
2156,Tyto alba,Asia,52,,CA,2.1223482167409013,12.91,84.0,36.0,25.0
2157,Tyto alba,Asia,3,,CA,1.078227622916962,3.0,84.0,36.0,25.0
2249,Tyto alba,South America,15,0.75,NA,1.043416420615647,3.965,0.0,0.0,0.0
2255,Tyto alba,Asia,,,DB,0.0,0.0,0.0,0.0,0.0
2290,Tyto alba,Europe,1043,3.13,BA,1.5882464923215378,6.505,37.0,13.0,18.0
2291,Tyto alba,North America,66,4.71,BB,0.9524758418311765,5.72,79.0,42.0,21.0
2314,Tyto alba,North America,1894,0.39,BA,0.8555258011285767,4.185,79.0,36.0,25.0
2315,Tyto alba,North America,322,0.39,BA,1.325299520614413,5.035,79.0,36.0,25.0
2316,Tyto alba,North America,8013,0.39,NA,0.7945377571799347,6.495,79.0,36.0,25.0
2317,Tyto alba,North America,9866,0.39,AA,1.0352187472520935,7.005,79.0,36.0,25.0
2318,Tyto alba,North America,10154,0.39,AA,0.8555497968606598,5.9,79.0,36.0,25.0
2319,Tyto soumagnei,Africa,30,,DA,1.1010154875930858,3.99,103.0,15.0,20.0
2320,Tyto soumagnei,Africa,90,3.6,DA,1.5632005386768169,6.515,103.0,15.0,20.0
2321,Tyto soumagnei,Africa,52,,DA,1.840277854537349,8.64,103.0,15.0,20.0
2326,Tyto alba,Asia,1243,2.46,BB,1.732514399071357,8.44,80.0,31.0,23.0
2327,Tyto alba,Asia,1137,3.38,BB,1.3648227759879357,6.79,80.0,31.0,23.0
2328,Tyto alba,Asia,1164,3.35,BB,1.4463004031709565,6.74,80.0,31.0,23.0
2329,Tyto alba,South America,2458,,BA,1.008080406841428,4.665,54.0,16.0,22.0
2330,Tyto alba,South America,1804,,BA,0.7885327138378373,4.11,54.0,16.0,22.0
2331,Tyto alba,South America,3554,,BA,0.7192109003856119,3.135,50.0,13.0,20.0
2332,Tyto alba,South America,2563,,BA,0.7760333725977796,3.615,50.0,13.0,20.0
2333,Tyto alba,South America,2544,,BA,0.9331644432780137,3.64,35.0,12.0,17.0
2334,Tyto alba,South America,1441,,BA,0.9387569658459479,3.19,35.0,12.0,17.0
2335,Tyto alba,South America,3706,,BA,0.6924571986200999,4.73,37.0,16.0,13.0
2336,Tyto alba,South America,2044,,BA,0.6740899044846358,4.375,37.0,16.0,13.0
2351,Tyto alba,South America,259,,DB,1.558826769357101,7.375,184.0,29.0,54.0
2352,Tyto alba,Europe,1833,1.96,BA,1.5758640205615064,9.245,67.0,26.0,21.0
2353,Tyto alba,Europe,547,3.44,BA,1.3370744318519159,8.15,67.0,26.0,21.0
2354,Tyto alba,Asia,2428,,BB,1.0541316826341984,4.77,80.0,31.0,23.0
2358,Tyto alba,South America,325,0.63,DB,2.03481277681526,13.365,278.0,62.0,73.0
2360,Tyto alba,Asia,207,1.4,BB,1.1127238777380157,4.64,83.0,35.0,23.0
2361,Tyto alba,Asia,504,2.0,BB,1.187454320059798,4.78,83.0,35.0,23.0
2379,Tyto tenebricosa,Australia/Oceania,972,1.26,BA,1.29963152731956,5.82,56.0,6.0,24.0
2391,Tyto alba,North America,55,2.04,BB,1.538294509665384,7.895,99.0,55.0,20.0
2392,Tyto alba,North America,17,1.13,BB,1.7622447975134992,6.91,99.0,55.0,20.0
2393,Tyto alba,North America,56,2.91,BB,0.9077513726626687,5.07,99.0,55.0,20.0
2394,Tyto alba,North America,12,1.7,BB,1.1828674613846504,4.93,99.0,55.0,20.0
2411,Tyto alba,Europe,486,,BB,1.6344213089414728,8.575,83.0,34.0,33.0
2412,Tyto alba,Europe,116,,BB,1.021642382314983,5.12,83.0,34.0,33.0
2413,Tyto alba,Europe,296,,BB,0.8216233108713666,5.42,82.0,30.0,33.0
2414,Tyto alba,Europe,463,,BB,1.6679100982621182,9.085,82.0,30.0,33.0
2415,Tyto alba,Europe,152,,BB,1.774032794658882,9.63,62.0,20.0,22.0
2416,Tyto alba,Europe,95,,BB,1.5252867838762862,7.4,62.0,20.0,22.0
2417,Tyto alba,Europe,106,,BB,1.4621968199111461,8.615,49.0,15.0,17.0
2436,Tyto alba,Europe,98,,BB,1.4788429451194265,6.81,83.0,34.0,33.0
2437,Tyto alba,Europe,178,,BB,1.5850099185916278,6.715,83.0,34.0,33.0
2438,Tyto alba,Europe,338,,BB,1.4396085089482598,6.675,83.0,34.0,33.0
2439,Tyto alba,Europe,281,,BB,1.253301274626773,5.255,83.0,34.0,33.0
2440,Tyto alba,Europe,934,,BB,1.3580450318376918,5.265,83.0,34.0,33.0
2441,Tyto alba,Europe,134,,BB,1.2412244041137983,4.345,83.0,34.0,33.0
2461,Tyto alba,South America,158,1.98,BA,1.682302903736928,8.74,241.0,55.0,60.0
2478,Tyto alba,North America,287,3.04,BA,1.93169592707127,11.0,69.0,36.0,13.0
2479,Tyto alba,North America,319,3.04,BA,1.9350303337111388,10.76,69.0,36.0,13.0
2480,Tyto alba,North America,245,3.04,BA,1.3560699463294972,7.045,69.0,36.0,13.0
2481,Tyto alba,North America,291,,BA,1.7811079439441735,9.49,69.0,36.0,13.0
2486,Tyto alba,South America,275,1.85,CA,1.9389055041261556,10.165,22.0,8.0,11.0
2494,Tyto alba,North America,81,1.31,DB,1.0700255027678578,5.445,33.0,10.0,14.0
2566,Tyto soumagnei,Africa,24,,DB,1.6482698006621428,6.645,82.0,16.0,19.0
2567,Tyto soumagnei,Africa,78,,DB,1.152402601218997,5.32,82.0,16.0,19.0
2568,Tyto soumagnei,Africa,9,,DB,1.424520829053695,4.99,82.0,16.0,19.0
2569,Tyto alba,Europe,7155,,BA,0.7646358782979575,4.465,78.0,28.0,25.0
2588,Tyto alba,Europe,787,,BB,1.3256492709391625,8.835,52.0,16.0,23.0
2589,Tyto alba,Europe,117,,BB,0.9148399231910851,7.1,52.0,16.0,23.0
2590,Tyto alba,Europe,32,,BB,0.952433023223106,4.5,52.0,16.0,23.0
2591,Tyto alba,Europe,227,,BB,1.8991484786154131,9.705,52.0,16.0,23.0
2592,Tyto alba,Europe,82,,BB,1.7908357756904616,9.73,52.0,16.0,23.0
2610,Tyto alba,Europe,2767,,BB,1.6371610740483493,9.71,52.0,16.0,23.0
2611,Tyto alba,North America,167,2.92,DA,2.65445238674577,18.795,29.0,5.0,15.0
2617,Tyto alba,Australia/Oceania,241,3.17,CA,1.6063953909567907,8.955,34.0,9.0,18.0
2618,Tyto alba,Australia/Oceania,177,12.64,CA,0.7107819975341398,5.75,34.0,9.0,18.0
2619,Tyto alba,Australia/Oceania,894,10.04,CA,1.1878032760454817,8.32,34.0,9.0,18.0
2620,Tyto alba,Australia/Oceania,383,4.26,CA,2.0120224809086724,10.765,34.0,9.0,18.0
2621,Tyto alba,Australia/Oceania,373,3.69,CA,2.1211235393351986,12.865,34.0,9.0,18.0
2622,Tyto alba,Australia/Oceania,259,3.75,CA,2.203996467356003,13.665,34.0,9.0,18.0
2623,Tyto alba,Australia/Oceania,309,4.18,CA,2.2544004188288893,12.71,34.0,9.0,18.0
2624,Tyto alba,Australia/Oceania,430,4.06,CA,2.1254148905436083,11.875,34.0,9.0,18.0
2633,Tyto alba,Australia/Oceania,281,3.19,DA,1.2068757929811427,4.98,43.0,7.0,16.0
2634,Tyto alba,Australia/Oceania,119,2.98,CA,0.9603725374454464,5.365,35.0,5.0,15.0
2635,Tyto alba,Australia/Oceania,44,1.47,DA,0.6148753199113126,3.66,47.0,11.0,22.0
2636,Tyto alba,North America,8942,2.49,BA,0.7752691697949904,5.1,79.0,36.0,25.0
2647,Tyto alba,Europe,1212,3.05,BC,1.3729019218493437,8.11,73.0,28.0,25.0
2648,Tyto alba,Europe,826,1.7,BC,0.965028979681992,6.275,73.0,28.0,25.0
2649,Tyto alba,Europe,1054,2.1,BC,1.771040881480228,11.33,73.0,28.0,25.0
2650,Tyto alba,Europe,531,2.23,BC,1.3769827231589273,7.75,73.0,28.0,25.0
2651,Tyto alba,Australia/Oceania,76,,NA,1.2033698915813806,5.285,5.0,2.0,4.0
2657,Tyto alba,Australia/Oceania,401,2.57,DA,2.1571194776108085,12.89,35.0,9.0,18.0
2660,Tyto alba,Europe,467,,BA,1.809258046365307,9.055,83.0,34.0,33.0
2661,Tyto alba,Europe,115,,BA,1.6186153219669175,8.08,83.0,34.0,33.0
2662,Tyto alba,Europe,650,,BA,1.9647900778377763,9.365,83.0,34.0,33.0
2663,Tyto alba,Europe,505,,BA,1.9989192280781825,9.955,83.0,34.0,33.0
2664,Tyto alba,Europe,361,,BA,1.8429665760029754,8.375,83.0,34.0,33.0
2665,Tyto alba,Europe,77,,BA,1.6989316584015928,7.92,83.0,34.0,33.0
2666,Tyto alba,Europe,32,,BA,1.7447526616406537,7.505,83.0,34.0,33.0
2667,Tyto alba,Europe,18,,BA,1.2259725967499435,4.0,83.0,34.0,33.0
2668,Tyto alba,Europe,81,,BA,1.600010599254613,6.56,83.0,34.0,33.0
2669,Tyto alba,Europe,38,,BA,1.4672965320115545,4.95,83.0,34.0,33.0
2670,Tyto alba,Europe,57,,BB,1.6086818180545912,7.86,83.0,34.0,33.0
2671,Tyto alba,Europe,20,,BA,1.3909466086141493,6.76,83.0,34.0,33.0
2672,Tyto alba,Europe,25,,BA,1.246756908695019,4.825,83.0,34.0,33.0
2673,Tyto alba,North America,127,3.18,BA,0.5502864589055322,3.935,58.0,27.0,16.0
2676,Tyto alba,Europe,1236,,BC,1.5298153285504232,8.1,72.0,28.0,30.0
