MSW3_ID,Scientific,MSWFamilyLatin,SciName,Family,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMassValue,BodyMass-Source,BodyMass-SpecLevel,,
3851,Syconycteris,australis,Syconycteris australis,Pteropodidae,0,0,0,0,0,0,10,90,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,17.1,Ref_117,1,,
3849,Syconycteris,carolinae,Syconycteris carolinae,Pteropodidae,0,0,0,0,0,0,10,90,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,39,Ref_117,1,,
3850,Syconycteris,hobbit,Syconycteris hobbit,Pteropodidae,0,0,0,0,0,0,10,90,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,18.29,Ref_117,1,,
5257,Sylvicapra,grimmia,Sylvicapra grimmia,Bovidae,0,10,0,0,0,0,20,0,0,70,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,19499.79,Ref_117,1,,
3201,Sylvilagus,aquaticus,Sylvilagus aquaticus,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,2135.8,Ref_117,1,,
3198,Sylvilagus,audubonii,Sylvilagus audubonii,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,889.63,Ref_117,1,,
3203,Sylvilagus,bachmani,Sylvilagus bachmani,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,643.25,Ref_117,1,,
3200,Sylvilagus,brasiliensis,Sylvilagus brasiliensis,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,949.99,Ref_117,1,,
3191,Sylvilagus,cognatus,Sylvilagus cognatus,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,1,1,0,Ref_2,D1,1218.45,"Ref_2, Ref_3",0,,
3196,Sylvilagus,cunicularius,Sylvilagus cunicularius,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,2999.99,Ref_117,1,,
3204,Sylvilagus,dicei,Sylvilagus dicei,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,1343.35,Ref_178,2,,
3195,Sylvilagus,floridanus,Sylvilagus floridanus,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,1172.79,Ref_117,1,,
3194,Sylvilagus,graysoni,Sylvilagus graysoni,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,964.01,Ref_117,1,,
3189,Sylvilagus,insonus,Sylvilagus insonus,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,2999.99,Ref_117,1,,
3205,Sylvilagus,mansuetus,Sylvilagus mansuetus,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,811.92,Ref_178,2,,
3193,Sylvilagus,nuttallii,Sylvilagus nuttallii,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,755.09,Ref_117,1,,
3190,Sylvilagus,obscurus,Sylvilagus obscurus,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,1,1,0,Ref_1,ABC,1218.45,"Ref_2, Ref_3",0,,
3202,Sylvilagus,palustris,Sylvilagus palustris,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,1500,Ref_117,1,,
3197,Sylvilagus,robustus,Sylvilagus robustus,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,1,1,0,Ref_2,D1,1218.45,"Ref_2, Ref_3",0,,
3192,Sylvilagus,transitionalis,Sylvilagus transitionalis,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,656.7,Ref_117,1,,
3199,Sylvilagus,varynaensis,Sylvilagus varynaensis,Leporidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,1,1,0,Ref_2,D1,1218.45,"Ref_2, Ref_3",0,,
3459,Sylvisorex,camerunensis,Sylvisorex camerunensis,Soricidae,60,0,0,0,20,20,0,0,0,0,Ref_2,D1,S,A,1,1,1,Ref_1,ABC,5.83,"Ref_2, Ref_3",0,,
3458,Sylvisorex,granti,Sylvisorex granti,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,3.8,Ref_144,1,,
3460,Sylvisorex,howelli,Sylvisorex howelli,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,4.32,Ref_117,1,,
3451,Sylvisorex,isabellae,Sylvisorex isabellae,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,9.99,Ref_178,2,,
3456,Sylvisorex,johnstoni,Sylvisorex johnstoni,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,3.17,Ref_117,1,,
3450,Sylvisorex,konganensis,Sylvisorex konganensis,Soricidae,60,0,0,0,20,20,0,0,0,0,Ref_2,D1,S,A,1,1,1,Ref_1,ABC,5.15,Ref_58,1,,
3455,Sylvisorex,lunaris,Sylvisorex lunaris,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,18.5,Ref_117,1,,
3461,Sylvisorex,morio,Sylvisorex morio,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,9.99,Ref_178,2,,
3454,Sylvisorex,ollula,Sylvisorex ollula,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,13.2,Ref_117,1,,
3453,Sylvisorex,oriundus,Sylvisorex oriundus,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,9.99,Ref_178,2,,
3452,Sylvisorex,pluvialis,Sylvisorex pluvialis,Soricidae,60,0,0,0,20,20,0,0,0,0,Ref_2,D1,S,A,1,1,1,Ref_1,ABC,5.83,"Ref_2, Ref_3",0,,
3457,Sylvisorex,vulcanorum,Sylvisorex vulcanorum,Soricidae,80,0,0,0,10,10,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,3.5,Ref_117,1,,
830,Symphalangus,syndactylus,Symphalangus syndactylus,Hylobatidae,10,0,0,0,0,0,80,0,0,10,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,10839,Ref_58,1,,
1514,Synaptomys,borealis,Synaptomys borealis,Cricetidae,20,0,0,0,0,0,0,0,0,80,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,21.3,Ref_117,1,,
1513,Synaptomys,cooperi,Synaptomys cooperi,Cricetidae,20,0,0,0,0,0,0,0,0,80,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,31.92,Ref_117,1,,
5184,Syncerus,caffer,Syncerus caffer,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,580002.68,Ref_117,1,,
884,Syntheosciurus,brochus,Syntheosciurus brochus,Sciuridae,0,0,0,0,0,0,0,30,0,70,Ref_1,ABC,Ar,A,1,1,1,Ref_1,ABC,132.84,Ref_117,1,,
1,Tachyglossus,aculeatus,Tachyglossus aculeatus,Tachyglossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,3025,Ref_117,1,,
2813,Tachyoryctes,ankoliae,Tachyoryctes ankoliae,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2812,Tachyoryctes,annectens,Tachyoryctes annectens,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2811,Tachyoryctes,audax,Tachyoryctes audax,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,235,Ref_117,1,,
2810,Tachyoryctes,daemon,Tachyoryctes daemon,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2802,Tachyoryctes,ibeanus,Tachyoryctes ibeanus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2809,Tachyoryctes,macrocephalus,Tachyoryctes macrocephalus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,596.99,Ref_117,1,,
2814,Tachyoryctes,naivashae,Tachyoryctes naivashae,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2808,Tachyoryctes,rex,Tachyoryctes rex,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2807,Tachyoryctes,ruandae,Tachyoryctes ruandae,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2806,Tachyoryctes,ruddi,Tachyoryctes ruddi,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2805,Tachyoryctes,spalacinus,Tachyoryctes spalacinus,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
2804,Tachyoryctes,splendens,Tachyoryctes splendens,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,212.25,Ref_117,1,,
2803,Tachyoryctes,storeyi,Tachyoryctes storeyi,Spalacidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,1,0,0,Ref_1,ABC,309.95,"Ref_2, Ref_3",0,,
4345,Tadarida,aegyptiaca,Tadarida aegyptiaca,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,16.78,Ref_117,1,,
4346,Tadarida,australis,Tadarida australis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,31.8,Ref_117,1,,
4347,Tadarida,brasiliensis,Tadarida brasiliensis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,12.49,Ref_117,1,,
4348,Tadarida,fulminans,Tadarida fulminans,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,35.28,Ref_117,1,,
4349,Tadarida,insignis,Tadarida insignis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,23.55,"Ref_2, Ref_3",0,,
4344,Tadarida,kuboriensis,Tadarida kuboriensis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,26.8,Ref_58,1,,
4342,Tadarida,latouchei,Tadarida latouchei,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,23.55,"Ref_2, Ref_3",0,,
4343,Tadarida,lobata,Tadarida lobata,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,23.62,Ref_178,2,,
4340,Tadarida,teniotis,Tadarida teniotis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,27.04,Ref_117,1,,
4341,Tadarida,ventralis,Tadarida ventralis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,23.62,Ref_178,2,,
2714,Taeromys,arcuatus,Taeromys arcuatus,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,227,Ref_117,1,,
2710,Taeromys,callitrichus,Taeromys callitrichus,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,271,Ref_117,1,,
2715,Taeromys,celebensis,Taeromys celebensis,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,S,A,1,0,0,Ref_3,D2,323,Ref_117,1,,
2713,Taeromys,hamatus,Taeromys hamatus,Muridae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,196,Ref_117,1,,
2712,Taeromys,microbullatus,Taeromys microbullatus,Muridae,30,0,0,0,0,0,50,0,0,20,Ref_2,D1,G,A,1,0,0,Ref_3,D2,225.86,"Ref_2, Ref_3",0,,
2709,Taeromys,punicans,Taeromys punicans,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,138,Ref_117,1,,
2711,Taeromys,taerae,Taeromys taerae,Muridae,30,0,0,0,0,0,40,0,0,30,Ref_1,ABC,G,A,1,0,0,Ref_3,D2,247,Ref_117,1,,
3652,Talpa,altaica,Talpa altaica,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,85,Ref_117,1,,
3659,Talpa,caeca,Talpa caeca,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,92.5,Ref_117,1,,
3660,Talpa,caucasica,Talpa caucasica,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,90,Ref_117,1,,
3657,Talpa,davidiana,Talpa davidiana,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,80.28,"Ref_2, Ref_3",0,,
3658,Talpa,europaea,Talpa europaea,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,77,Ref_117,1,,
3656,Talpa,levantis,Talpa levantis,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,90,Ref_117,1,,
3655,Talpa,occidentalis,Talpa occidentalis,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,53.5,Ref_117,1,,
3654,Talpa,romana,Talpa romana,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,92.5,Ref_117,1,,
3653,Talpa,stankovici,Talpa stankovici,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,71.12,Ref_58,1,,
445,Tamandua,mexicana,Tamandua mexicana,Myrmecophagidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,4209.98,Ref_117,1,,
446,Tamandua,tetradactyla,Tamandua tetradactyla,Myrmecophagidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,S,A,1,1,1,Ref_1,ABC,5515.06,Ref_117,1,,
1116,Tamias,alpinus,Tamias alpinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,36.55,Ref_117,1,,
1112,Tamias,amoenus,Tamias amoenus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,50.5,Ref_117,1,,
1113,Tamias,bulleri,Tamias bulleri,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,100,Ref_117,1,,
1123,Tamias,canipes,Tamias canipes,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,70.4,Ref_117,1,,
1111,Tamias,cinereicollis,Tamias cinereicollis,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,61.7,Ref_117,1,,
1117,Tamias,dorsalis,Tamias dorsalis,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,71.1,Ref_117,1,,
1118,Tamias,durangae,Tamias durangae,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,85,Ref_117,1,,
1119,Tamias,merriami,Tamias merriami,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,74.8,Ref_117,1,,
1120,Tamias,minimus,Tamias minimus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,135.27,Ref_117,1,,
1121,Tamias,obscurus,Tamias obscurus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,73,Ref_117,1,,
1122,Tamias,ochrogenys,Tamias ochrogenys,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,91.7,Ref_117,1,,
1114,Tamias,palmeri,Tamias palmeri,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,69.4,Ref_117,1,,
1109,Tamias,panamintinus,Tamias panamintinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,52.3,Ref_117,1,,
1101,Tamias,quadrimaculatus,Tamias quadrimaculatus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,85.25,Ref_117,1,,
1102,Tamias,quadrivittatus,Tamias quadrivittatus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,62.2,Ref_117,1,,
1103,Tamias,ruficaudus,Tamias ruficaudus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,68,Ref_117,1,,
1104,Tamias,rufus,Tamias rufus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,53.6,Ref_117,1,,
1105,Tamias,senex,Tamias senex,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,89.35,Ref_117,1,,
1100,Tamias,sibiricus,Tamias sibiricus,Sciuridae,10,0,0,0,0,0,10,0,60,20,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,85,Ref_117,1,,
1108,Tamias,siskiyou,Tamias siskiyou,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,75,Ref_117,1,,
1106,Tamias,sonomae,Tamias sonomae,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,75,Ref_117,1,,
1115,Tamias,speciosus,Tamias speciosus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,62,Ref_117,1,,
1099,Tamias,striatus,Tamias striatus,Sciuridae,20,0,0,0,0,0,20,0,30,30,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,111.91,Ref_117,1,,
1110,Tamias,townsendii,Tamias townsendii,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,74.78,Ref_117,1,,
1107,Tamias,umbrinus,Tamias umbrinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,63,Ref_117,1,,
887,Tamiasciurus,douglasii,Tamiasciurus douglasii,Sciuridae,0,20,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,225,Ref_117,1,,
885,Tamiasciurus,hudsonicus,Tamiasciurus hudsonicus,Sciuridae,0,20,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,201.17,Ref_117,1,,
886,Tamiasciurus,mearnsi,Tamiasciurus mearnsi,Sciuridae,0,20,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,231.58,Ref_178,2,,
995,Tamiops,maritimus,Tamiops maritimus,Sciuridae,20,0,0,0,0,0,40,0,40,0,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,70.33,Ref_117,1,,
994,Tamiops,mcclellandii,Tamiops mcclellandii,Sciuridae,20,0,0,0,0,0,40,0,40,0,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,45.84,Ref_58,1,,
992,Tamiops,rodolphii,Tamiops rodolphii,Sciuridae,20,0,0,0,0,0,40,0,40,0,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,64.95,"Ref_2, Ref_3",0,,
993,Tamiops,swinhoei,Tamiops swinhoei,Sciuridae,20,0,0,0,0,0,40,0,40,0,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,85,Ref_117,1,,
1975,Tapecomys,primus,Tapecomys primus,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,62.33,Ref_172,1,,
4187,Taphozous,achates,Taphozous achates,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,1,0,Ref_1,ABC,26.96,"Ref_2, Ref_3",0,,
4188,Taphozous,australis,Taphozous australis,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,22.9,Ref_117,1,,
4189,Taphozous,georgianus,Taphozous georgianus,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,27.66,Ref_117,1,,
4197,Taphozous,hamiltoni,Taphozous hamiltoni,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,22,Ref_117,1,,
4190,Taphozous,hildegardeae,Taphozous hildegardeae,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,29.6,Ref_117,1,,
4191,Taphozous,hilli,Taphozous hilli,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,22,Ref_117,1,,
4192,Taphozous,kapalgensis,Taphozous kapalgensis,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,26,Ref_117,1,,
4193,Taphozous,longimanus,Taphozous longimanus,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,26.92,Ref_117,1,,
4195,Taphozous,mauritianus,Taphozous mauritianus,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,27.35,Ref_117,1,,
4186,Taphozous,melanopogon,Taphozous melanopogon,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,25.94,Ref_117,1,,
4198,Taphozous,nudiventris,Taphozous nudiventris,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,30.07,Ref_117,1,,
4185,Taphozous,perforatus,Taphozous perforatus,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,27.33,Ref_117,1,,
4194,Taphozous,theobaldi,Taphozous theobaldi,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,1,0,Ref_1,ABC,39.8,Ref_117,1,,
4196,Taphozous,troughtoni,Taphozous troughtoni,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,1,0,Ref_1,ABC,26.96,"Ref_2, Ref_3",0,,
5086,Tapirus,bairdii,Tapirus bairdii,Tapiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,299999.13,Ref_117,1,,
5087,Tapirus,indicus,Tapirus indicus,Tapiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,296250,Ref_117,1,,
5088,Tapirus,pinchaque,Tapirus pinchaque,Tapiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,148949.83,Ref_117,1,,
5089,Tapirus,terrestris,Tapirus terrestris,Tapiridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,207500.91,Ref_117,1,,
258,Tarsipes,rostratus,Tarsipes rostratus,Tarsipedidae,0,0,0,0,0,0,0,100,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,9,Ref_117,1,,
842,Tarsius,bancanus,Tarsius bancanus,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,1,1,0,Ref_1,ABC,94.25,Ref_117,1,,
843,Tarsius,dentatus,Tarsius dentatus,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,1,1,0,Ref_1,ABC,110.42,Ref_58,1,,
838,Tarsius,pelengensis,Tarsius pelengensis,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,1,1,0,Ref_1,ABC,165,Ref_58,1,,
839,Tarsius,pumilus,Tarsius pumilus,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,1,1,0,Ref_1,ABC,27.5,Ref_117,1,,
840,Tarsius,sangirensis,Tarsius sangirensis,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,1,1,0,Ref_1,ABC,165,Ref_58,1,,
841,Tarsius,syrichta,Tarsius syrichta,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,1,1,0,Ref_1,ABC,113.5,Ref_117,1,,
844,Tarsius,tarsier,Tarsius tarsier,Tarsiidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,1,1,0,Ref_1,ABC,168.04,Ref_58,1,,
2717,Tarsomys,apoensis,Tarsomys apoensis,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,75,Ref_173,1,,
2716,Tarsomys,echinatus,Tarsomys echinatus,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,96.2,Ref_178,2,,
